Format Version,1.21,Take Name,AnneliBengtAA2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 01.30.54.820 PM,Total Frames in Take,32224,Total Exported Frames,32224,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:118,Unlabeled:118,Unlabeled:118
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357076","8392B20CF49E357076","8392B20CF49E357076"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
0,0.000000,-1.136431,0.962190,2.907819,-1.525178,0.960171,1.693629
1,0.008333,-1.136421,0.962262,2.907917,-1.525176,0.960166,1.693602
2,0.016667,-1.136394,0.962352,2.908020,-1.525176,0.960167,1.693572
3,0.025000,-1.136365,0.962445,2.908111,-1.525172,0.960158,1.693532
4,0.033333,-1.136331,0.962557,2.908169,-1.525176,0.960131,1.693498
5,0.041667,-1.136298,0.962662,2.908179,-1.525168,0.960100,1.693469
6,0.050000,-1.136281,0.962757,2.908163,-1.525175,0.960065,1.693436
7,0.058333,-1.136300,0.962829,2.908132,-1.525200,0.960039,1.693380
8,0.066667,-1.136360,0.962855,2.908089,-1.525241,0.960021,1.693321
9,0.075000,-1.136441,0.962850,2.908044,-1.525301,0.960009,1.693266
10,0.083333,-1.136538,0.962818,2.908007,-1.525370,0.960007,1.693204
11,0.091667,-1.136621,0.962785,2.907969,-1.525425,0.960007,1.693148
12,0.100000,-1.136671,0.962734,2.907911,-1.525473,0.960007,1.693111
13,0.108333,-1.136704,0.962670,2.907846,-1.525525,0.960010,1.693057
14,0.116667,-1.136730,0.962594,2.907780,-1.525575,0.960033,1.693002
15,0.125000,-1.136752,0.962478,2.907707,-1.525634,0.960066,1.692942
16,0.133333,-1.136777,0.962352,2.907645,-1.525686,0.960097,1.692882
17,0.141667,-1.136787,0.962220,2.907589,-1.525737,0.960125,1.692830
18,0.150000,-1.136763,0.962092,2.907521,-1.525770,0.960138,1.692789
19,0.158333,-1.136706,0.961979,2.907433,-1.525791,0.960143,1.692753
20,0.166667,-1.136630,0.961872,2.907321,-1.525826,0.960150,1.692700
21,0.175000,-1.136530,0.961758,2.907197,-1.525863,0.960163,1.692643
22,0.183333,-1.136439,0.961642,2.907073,-1.525900,0.960176,1.692590
23,0.191667,-1.136357,0.961516,2.906973,-1.525937,0.960193,1.692532
24,0.200000,-1.136299,0.961376,2.906885,-1.525983,0.960198,1.692480
25,0.208333,-1.136248,0.961231,2.906804,-1.526015,0.960196,1.692438
26,0.216667,-1.136213,0.961087,2.906724,-1.526052,0.960192,1.692395
27,0.225000,-1.136166,0.960943,2.906627,-1.526088,0.960190,1.692366
