Format Version,1.21,Take Name,AnneliBengtAA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 01.08.36.942 PM,Total Frames in Take,35020,Total Exported Frames,35020,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
73,0.608333,-1.123422,0.968215,2.927191,-1.535747,0.965930,1.705308
74,0.616667,-1.123904,0.968242,2.927105,-1.535686,0.965907,1.705320
75,0.625000,-1.124389,0.968274,2.927001,-1.535635,0.965879,1.705327
76,0.633333,-1.124862,0.968321,2.926899,-1.535599,0.965844,1.705330
77,0.641667,-1.125271,0.968392,2.926839,-1.535564,0.965801,1.705349
78,0.650000,-1.125598,0.968510,2.926826,-1.535520,0.965748,1.705372
79,0.658333,-1.125826,0.968630,2.926830,-1.535470,0.965697,1.705393
80,0.666667,-1.126014,0.968770,2.926848,-1.535410,0.965634,1.705418
81,0.675000,-1.126172,0.968904,2.926866,-1.535357,0.965569,1.705443
82,0.683333,-1.126324,0.969021,2.926890,-1.535305,0.965519,1.705470
83,0.691667,-1.126484,0.969133,2.926902,-1.535265,0.965479,1.705494
84,0.700000,-1.126662,0.969241,2.926903,-1.535241,0.965448,1.705526
85,0.708333,-1.126837,0.969313,2.926896,-1.535225,0.965423,1.705555
86,0.716667,-1.127004,0.969382,2.926884,-1.535218,0.965402,1.705584
87,0.725000,-1.127144,0.969430,2.926859,-1.535213,0.965396,1.705619
88,0.733333,-1.127250,0.969473,2.926823,-1.535206,0.965392,1.705657
89,0.741667,-1.127323,0.969512,2.926777,-1.535197,0.965399,1.705691
90,0.750000,-1.127371,0.969546,2.926727,-1.535197,0.965415,1.705711
91,0.758333,-1.127393,0.969563,2.926681,-1.535207,0.965430,1.705728
92,0.766667,-1.127383,0.969561,2.926640,-1.535209,0.965446,1.705730
93,0.775000,-1.127337,0.969544,2.926612,-1.535215,0.965457,1.705729
94,0.783333,-1.127261,0.969509,2.926587,-1.535217,0.965461,1.705732
95,0.791667,-1.127150,0.969477,2.926568,-1.535204,0.965462,1.705726
96,0.800000,-1.127021,0.969444,2.926556,-1.535185,0.965467,1.705709
97,0.808333,-1.126882,0.969398,2.926550,-1.535149,0.965477,1.705687
98,0.816667,-1.126720,0.969330,2.926548,-1.535117,0.965496,1.705671
99,0.825000,-1.126552,0.969253,2.926551,-1.535075,0.965509,1.705658
100,0.833333,-1.126377,0.969171,2.926552,-1.535049,0.965521,1.705643
101,0.841667,-1.126187,0.969104,2.926553,-1.535028,0.965531,1.705636
102,0.850000,-1.125984,0.969064,2.926556,-1.535032,0.965542,1.705635
103,0.858333,-1.125758,0.969018,2.926550,-1.535042,0.965559,1.705636
104,0.866667,-1.125530,0.968981,2.926558,-1.535050,0.965577,1.705647
105,0.875000,-1.125325,0.968935,2.926574,-1.535039,0.965589,1.705665
106,0.883333,-1.125131,0.968883,2.926610,-1.535012,0.965597,1.705688
107,0.891667,-1.124915,0.968822,2.926639,-1.534972,0.965585,1.705725
108,0.900000,-1.124676,0.968765,2.926674,-1.534940,0.965559,1.705760
109,0.908333,-1.124434,0.968729,2.926714,-1.534907,0.965524,1.705786
110,0.916667,-1.124197,0.968693,2.926750,-1.534885,0.965480,1.705799
111,0.925000,-1.123973,0.968646,2.926796,-1.534857,0.965437,1.705805
112,0.933333,-1.123759,0.968590,2.926846,-1.534853,0.965392,1.705817
113,0.941667,-1.123569,0.968527,2.926895,-1.534859,0.965353,1.705828
114,0.950000,-1.123363,0.968460,2.926954,-1.534878,0.965327,1.705849
115,0.958333,-1.123139,0.968405,2.927016,-1.534902,0.965308,1.705864
116,0.966667,-1.122938,0.968369,2.927057,-1.534918,0.965301,1.705891
117,0.975000,-1.122737,0.968338,2.927076,-1.534921,0.965316,1.705934
118,0.983333,-1.122570,0.968311,2.927089,-1.534912,0.965345,1.705968
119,0.991667,-1.122412,0.968278,2.927096,-1.534876,0.965384,1.706020
120,1.000000,-1.122298,0.968244,2.927088,-1.534826,0.965419,1.706065
121,1.008333,-1.122218,0.968218,2.927063,-1.534769,0.965436,1.706112
122,1.016667,-1.122162,0.968213,2.927003,-1.534716,0.965428,1.706151
123,1.025000,-1.122138,0.968215,2.926896,-1.534660,0.965409,1.706186
124,1.033333,-1.122138,0.968231,2.926759,-1.534609,0.965374,1.706202
125,1.041667,-1.122167,0.968244,2.926599,-1.534567,0.965337,1.706203
126,1.050000,-1.122233,0.968254,2.926420,-1.534549,0.965297,1.706183
127,1.058333,-1.122333,0.968262,2.926219,-1.534557,0.965264,1.706162
128,1.066667,-1.122469,0.968302,2.926013,-1.534578,0.965239,1.706150
129,1.075000,-1.122647,0.968433,2.925786,-1.534592,0.965231,1.706148
130,1.083333,-1.122922,0.968712,2.925461,-1.534599,0.965253,1.706153
131,1.091667,-1.123320,0.969103,2.925042,-1.534600,0.965297,1.706178
132,1.100000,-1.123915,0.969627,2.924447,-1.534581,0.965373,1.706215
133,1.108333,-1.124785,0.970285,2.923706,-1.534551,0.965463,1.706258
134,1.116667,-1.125884,0.971066,2.922764,-1.534517,0.965555,1.706303
135,1.125000,-1.127227,0.971991,2.921636,-1.534476,0.965642,1.706350
136,1.133333,-1.128733,0.973056,2.920313,-1.534447,0.965709,1.706388
137,1.141667,-1.130440,0.974298,2.918855,-1.534404,0.965768,1.706426
138,1.150000,-1.132342,0.975693,2.917254,-1.534353,0.965818,1.706461
139,1.158333,-1.134485,0.977230,2.915443,-1.534290,0.965869,1.706493
140,1.166667,-1.136816,0.978893,2.913418,-1.534230,0.965901,1.706521
141,1.175000,-1.139725,0.980567,2.911057,-1.534179,0.965912,1.706544
142,1.183333,-1.142502,0.982463,2.908480,-1.534127,0.965900,1.706573
143,1.191667,-1.145370,0.984465,2.905627,-1.534073,0.965879,1.706610
144,1.200000,-1.148461,0.986560,2.902516,-1.534019,0.965853,1.706650
145,1.208333,-1.151742,0.988758,2.899015,-1.533974,0.965827,1.706689
146,1.216667,-1.155235,0.990918,2.895211,-1.533918,0.965811,1.706741
147,1.225000,-1.158957,0.993113,2.891035,-1.533881,0.965806,1.706784
148,1.233333,-1.162945,0.995288,2.886455,-1.533846,0.965812,1.706826
149,1.241667,-1.167083,0.997424,2.881511,-1.533814,0.965816,1.706865
150,1.250000,-1.171398,0.999552,2.876179,-1.533768,0.965823,1.706906
151,1.258333,-1.175843,1.001652,2.870487,-1.533717,0.965835,1.706938
152,1.266667,-1.180370,1.003793,2.864511,-1.533659,0.965867,1.706961
153,1.275000,-1.185008,1.005947,2.858228,-1.533604,0.965911,1.706994
154,1.283333,-1.189703,1.008130,2.851640,-1.533560,0.965968,1.707023
155,1.291667,-1.194476,1.010352,2.844769,-1.533521,0.966023,1.707061
156,1.300000,-1.199272,1.012556,2.837580,-1.533483,0.966070,1.707094
157,1.308333,-1.204183,1.014921,2.830140,-1.533463,0.966108,1.707119
158,1.316667,-1.209141,1.017387,2.822391,-1.533461,0.966129,1.707137
159,1.325000,-1.214392,1.020106,2.814305,-1.533477,0.966139,1.707152
160,1.333333,-1.219550,1.022627,2.805918,-1.533499,0.966153,1.707164
161,1.341667,-1.224594,1.025136,2.797190,-1.533505,0.966155,1.707176
162,1.350000,-1.229602,1.027556,2.788172,-1.533502,0.966152,1.707192
163,1.358333,-1.234648,1.030170,2.778530,-1.533495,0.966141,1.707216
164,1.366667,-1.239828,1.032998,2.768774,-1.533480,0.966120,1.707257
165,1.375000,-1.244938,1.035941,2.758824,-1.533475,0.966096,1.707302
166,1.383333,-1.249982,1.038964,2.748590,-1.533475,0.966065,1.707362
167,1.391667,-1.254930,1.042138,2.738178,-1.533460,0.966038,1.707415
168,1.400000,-1.259756,1.045378,2.727559,-1.533446,0.965997,1.707455
169,1.408333,-1.264450,1.048737,2.716712,-1.533436,0.965949,1.707471
170,1.416667,-1.269022,1.052105,2.705751,-1.533418,0.965897,1.707490
171,1.425000,-1.273482,1.055523,2.694657,-1.533412,0.965844,1.707498
172,1.433333,-1.277832,1.059009,2.683409,-1.533403,0.965817,1.707519
173,1.441667,-1.281990,1.062539,2.672091,-1.533396,0.965818,1.707542
174,1.450000,-1.285977,1.066168,2.660677,-1.533370,0.965868,1.707577
175,1.458333,-1.289756,1.069865,2.649232,-1.533319,0.965961,1.707629
176,1.466667,-1.293296,1.073628,2.637794,-1.533231,0.966090,1.707706
177,1.475000,-1.296565,1.077474,2.626340,-1.533106,0.966256,1.707819
178,1.483333,-1.299581,1.081349,2.614879,-1.532926,0.966456,1.707989
179,1.491667,-1.302410,1.085249,2.603490,-1.532731,0.966698,1.708224
180,1.500000,-1.304989,1.089141,2.592036,-1.532489,0.967006,1.708517
181,1.508333,-1.307347,1.093020,2.580679,-1.532188,0.967358,1.708878
182,1.516667,-1.309557,1.096905,2.569418,-1.531779,0.967801,1.709356
183,1.525000,-1.311497,1.100835,2.558298,-1.531293,0.968320,1.709952
184,1.533333,-1.313269,1.104747,2.547359,-1.530643,0.968896,1.710641
185,1.541667,-1.314761,1.108642,2.536552,-1.529817,0.969571,1.711501
186,1.550000,-1.316127,1.112493,2.525936,-1.528821,0.970337,1.712478
187,1.558333,-1.317301,1.116233,2.515510,-1.527562,0.971240,1.713621
188,1.566667,-1.318311,1.119932,2.505278,-1.526045,0.972331,1.714869
189,1.575000,-1.319183,1.123553,2.495229,-1.524501,0.973571,1.716367
190,1.583333,-1.319877,1.127120,2.485343,-1.522869,0.974960,1.718040
191,1.591667,-1.320406,1.130598,2.475728,-1.521161,0.976593,1.719874
192,1.600000,-1.320756,1.133929,2.466254,-1.519393,0.978511,1.721827
193,1.608333,-1.320912,1.137154,2.456972,-1.517700,0.980744,1.723902
194,1.616667,-1.321022,1.140322,2.447888,-1.516088,0.983308,1.726160
195,1.625000,-1.320919,1.143288,2.439012,-1.514526,0.986250,1.728617
196,1.633333,-1.320683,1.146179,2.430367,-1.512964,0.989565,1.731379
197,1.641667,-1.320417,1.149141,2.422032,-1.511351,0.993245,1.734451
198,1.650000,-1.319961,1.151798,2.414041,-1.509567,0.997217,1.737895
