Format Version,1.21,Take Name,JohanAxelAA2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 02.21.25.111 PM,Total Frames in Take,27922,Total Exported Frames,27922,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:289,Unlabeled:289,Unlabeled:289,Unlabeled:291,Unlabeled:291,Unlabeled:291
,,"8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570123","8392B20CF49E3570123","8392B20CF49E3570123"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
0,0.000000,-1.092507,0.899044,2.909489,-1.518219,0.932046,1.708647
1,0.008333,-1.092529,0.899005,2.909397,-1.518231,0.932091,1.708538
2,0.016667,-1.092563,0.898949,2.909305,-1.518244,0.932143,1.708424
3,0.025000,-1.092596,0.898902,2.909197,-1.518265,0.932215,1.708296
4,0.033333,-1.092617,0.898864,2.909091,-1.518302,0.932300,1.708145
5,0.041667,-1.092651,0.898838,2.908981,-1.518354,0.932397,1.707980
6,0.050000,-1.092677,0.898810,2.908873,-1.518415,0.932499,1.707801
7,0.058333,-1.092699,0.898789,2.908777,-1.518491,0.932607,1.707615
8,0.066667,-1.092712,0.898770,2.908687,-1.518575,0.932720,1.707416
9,0.075000,-1.092712,0.898750,2.908607,-1.518663,0.932817,1.707225
10,0.083333,-1.092715,0.898732,2.908537,-1.518758,0.932907,1.707035
11,0.091667,-1.092711,0.898707,2.908460,-1.518854,0.932988,1.706849
12,0.100000,-1.092706,0.898692,2.908388,-1.518952,0.933062,1.706689
13,0.108333,-1.092691,0.898683,2.908334,-1.519038,0.933119,1.706547
14,0.116667,-1.092684,0.898681,2.908289,-1.519107,0.933154,1.706439
15,0.125000,-1.092668,0.898679,2.908252,-1.519168,0.933162,1.706342
16,0.133333,-1.092659,0.898687,2.908220,-1.519207,0.933152,1.706272
17,0.141667,-1.092664,0.898691,2.908185,-1.519243,0.933125,1.706214
18,0.150000,-1.092674,0.898691,2.908153,-1.519259,0.933085,1.706176
19,0.158333,-1.092699,0.898688,2.908120,-1.519262,0.933043,1.706160
20,0.166667,-1.092720,0.898678,2.908083,-1.519253,0.932993,1.706167
21,0.175000,-1.092749,0.898664,2.908036,-1.519245,0.932936,1.706188
22,0.183333,-1.092770,0.898654,2.907991,-1.519222,0.932888,1.706232
23,0.191667,-1.092790,0.898649,2.907953,-1.519195,0.932831,1.706279
24,0.200000,-1.092805,0.898642,2.907919,-1.519162,0.932779,1.706326
25,0.208333,-1.092820,0.898639,2.907909,-1.519128,0.932725,1.706368
26,0.216667,-1.092832,0.898635,2.907911,-1.519087,0.932682,1.706391
27,0.225000,-1.092845,0.898624,2.907908,-1.519037,0.932640,1.706427
28,0.233333,-1.092869,0.898620,2.907891,-1.518976,0.932598,1.706463
29,0.241667,-1.092896,0.898619,2.907850,-1.518899,0.932557,1.706505
30,0.250000,-1.092933,0.898632,2.907807,-1.518808,0.932513,1.706552
31,0.258333,-1.092960,0.898643,2.907756,-1.518700,0.932468,1.706615
32,0.266667,-1.093001,0.898647,2.907706,-1.518581,0.932434,1.706677
33,0.275000,-1.093041,0.898642,2.907662,-1.518449,0.932402,1.706749
34,0.283333,-1.093077,0.898621,2.907627,-1.518304,0.932386,1.706824
35,0.291667,-1.093094,0.898612,2.907598,-1.518146,0.932374,1.706911
36,0.300000,-1.093104,0.898596,2.907565,-1.517973,0.932378,1.706990
37,0.308333,-1.093119,0.898581,2.907519,-1.517797,0.932382,1.707063
38,0.316667,-1.093145,0.898575,2.907470,-1.517608,0.932393,1.707141
39,0.325000,-1.093173,0.898578,2.907425,-1.517411,0.932412,1.707222
40,0.333333,-1.093204,0.898574,2.907389,-1.517209,0.932431,1.707299
