Format Version,1.21,Take Name,ElonDanielBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 03.33.12.735 PM,Total Frames in Take,25256,Total Exported Frames,25256,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:546,Unlabeled:546,Unlabeled:546,Unlabeled:547,Unlabeled:547,Unlabeled:547
,,"8392B20CF49E3570222","8392B20CF49E3570222","8392B20CF49E3570222","8392B20CF49E3570223","8392B20CF49E3570223","8392B20CF49E3570223"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
73,0.608333,-1.140220,0.885438,2.525053,-1.480088,0.908073,1.703546
74,0.616667,-1.140484,0.885378,2.525034,-1.480210,0.908086,1.703605
75,0.625000,-1.140762,0.885311,2.525023,-1.480335,0.908107,1.703653
76,0.633333,-1.141043,0.885228,2.525011,-1.480464,0.908136,1.703701
77,0.641667,-1.141342,0.885117,2.524966,-1.480589,0.908165,1.703745
78,0.650000,-1.141641,0.884962,2.524884,-1.480713,0.908203,1.703792
79,0.658333,-1.141946,0.884823,2.524805,-1.480833,0.908229,1.703855
80,0.666667,-1.142244,0.884675,2.524718,-1.480955,0.908250,1.703928
81,0.675000,-1.142546,0.884493,2.524654,-1.481061,0.908261,1.704011
82,0.683333,-1.142830,0.884315,2.524581,-1.481168,0.908259,1.704107
83,0.691667,-1.143088,0.884137,2.524487,-1.481271,0.908258,1.704205
84,0.700000,-1.143298,0.883978,2.524380,-1.481381,0.908272,1.704306
85,0.708333,-1.143456,0.883827,2.524282,-1.481485,0.908292,1.704412
86,0.716667,-1.143556,0.883743,2.524247,-1.481584,0.908331,1.704525
87,0.725000,-1.143600,0.883701,2.524257,-1.481685,0.908368,1.704647
88,0.733333,-1.143589,0.883688,2.524320,-1.481785,0.908400,1.704782
89,0.741667,-1.143533,0.883681,2.524437,-1.481885,0.908425,1.704921
90,0.750000,-1.143442,0.883709,2.524622,-1.481979,0.908443,1.705079
91,0.758333,-1.143292,0.883726,2.524834,-1.482071,0.908453,1.705243
92,0.766667,-1.143094,0.883769,2.525062,-1.482155,0.908468,1.705414
93,0.775000,-1.142855,0.883834,2.525318,-1.482229,0.908479,1.705585
94,0.783333,-1.142588,0.883900,2.525568,-1.482301,0.908493,1.705763
95,0.791667,-1.142300,0.883970,2.525835,-1.482372,0.908497,1.705943
96,0.800000,-1.142003,0.884017,2.526057,-1.482454,0.908497,1.706122
97,0.808333,-1.141695,0.884053,2.526256,-1.482544,0.908497,1.706306
98,0.816667,-1.141430,0.884042,2.526416,-1.482644,0.908504,1.706485
99,0.825000,-1.141182,0.884024,2.526545,-1.482755,0.908517,1.706663
100,0.833333,-1.140966,0.883979,2.526585,-1.482861,0.908538,1.706838
101,0.841667,-1.140804,0.883912,2.526521,-1.482975,0.908570,1.706995
102,0.850000,-1.140724,0.883810,2.526421,-1.483093,0.908589,1.707159
103,0.858333,-1.140687,0.883686,2.526280,-1.483215,0.908606,1.707314
104,0.866667,-1.140702,0.883585,2.526109,-1.483349,0.908611,1.707467
105,0.875000,-1.140765,0.883547,2.525982,-1.483486,0.908614,1.707603
106,0.883333,-1.140862,0.883572,2.525868,-1.483631,0.908618,1.707733
107,0.891667,-1.140967,0.883632,2.525759,-1.483775,0.908612,1.707866
108,0.900000,-1.141110,0.883727,2.525659,-1.483929,0.908605,1.707995
109,0.908333,-1.141273,0.883836,2.525545,-1.484081,0.908599,1.708111
110,0.916667,-1.141451,0.883970,2.525480,-1.484226,0.908579,1.708232
111,0.925000,-1.141644,0.884061,2.525397,-1.484367,0.908560,1.708341
112,0.933333,-1.141830,0.884167,2.525382,-1.484505,0.908537,1.708443
113,0.941667,-1.142028,0.884252,2.525381,-1.484643,0.908518,1.708530
114,0.950000,-1.142237,0.884314,2.525403,-1.484786,0.908503,1.708614
115,0.958333,-1.142442,0.884359,2.525425,-1.484918,0.908498,1.708679
116,0.966667,-1.142634,0.884389,2.525449,-1.485049,0.908494,1.708735
117,0.975000,-1.142800,0.884419,2.525478,-1.485184,0.908490,1.708777
118,0.983333,-1.142965,0.884446,2.525505,-1.485308,0.908485,1.708826
119,0.991667,-1.143110,0.884463,2.525556,-1.485422,0.908468,1.708858
120,1.000000,-1.143234,0.884472,2.525630,-1.485537,0.908454,1.708887
121,1.008333,-1.143344,0.884462,2.525723,-1.485646,0.908448,1.708915
122,1.016667,-1.143438,0.884429,2.525832,-1.485744,0.908451,1.708932
123,1.025000,-1.143498,0.884390,2.525942,-1.485839,0.908459,1.708947
124,1.033333,-1.143533,0.884331,2.526044,-1.485924,0.908479,1.708960
125,1.041667,-1.143548,0.884261,2.526122,-1.486000,0.908503,1.708984
126,1.050000,-1.143532,0.884164,2.526180,-1.486068,0.908527,1.709008
127,1.058333,-1.143506,0.884058,2.526216,-1.486135,0.908560,1.709041
128,1.066667,-1.143472,0.883937,2.526227,-1.486211,0.908595,1.709076
129,1.075000,-1.143439,0.883804,2.526210,-1.486282,0.908636,1.709115
130,1.083333,-1.143398,0.883656,2.526174,-1.486356,0.908683,1.709155
131,1.091667,-1.143352,0.883479,2.526100,-1.486420,0.908722,1.709203
132,1.100000,-1.143295,0.883306,2.526007,-1.486492,0.908768,1.709249
133,1.108333,-1.143237,0.883145,2.525883,-1.486564,0.908811,1.709282
134,1.116667,-1.143175,0.883032,2.525772,-1.486639,0.908853,1.709316
135,1.125000,-1.143126,0.882924,2.525656,-1.486730,0.908893,1.709341
136,1.133333,-1.143088,0.882840,2.525591,-1.486822,0.908933,1.709360
137,1.141667,-1.143039,0.882797,2.525575,-1.486920,0.908968,1.709377
138,1.150000,-1.142998,0.882786,2.525554,-1.487021,0.909003,1.709375
139,1.158333,-1.142952,0.882798,2.525550,-1.487124,0.909034,1.709368
140,1.166667,-1.142891,0.882827,2.525560,-1.487218,0.909062,1.709349
141,1.175000,-1.142836,0.882869,2.525592,-1.487313,0.909096,1.709314
142,1.183333,-1.142779,0.882909,2.525640,-1.487401,0.909139,1.709275
143,1.191667,-1.142739,0.882930,2.525678,-1.487490,0.909179,1.709236
144,1.200000,-1.142702,0.882938,2.525734,-1.487561,0.909210,1.709198
145,1.208333,-1.142674,0.882928,2.525786,-1.487622,0.909236,1.709171
146,1.216667,-1.142650,0.882905,2.525830,-1.487662,0.909265,1.709156
147,1.225000,-1.142623,0.882874,2.525862,-1.487688,0.909294,1.709144
148,1.233333,-1.142596,0.882839,2.525873,-1.487705,0.909330,1.709136
149,1.241667,-1.142586,0.882804,2.525865,-1.487710,0.909361,1.709127
150,1.250000,-1.142599,0.882771,2.525842,-1.487712,0.909392,1.709121
151,1.258333,-1.142632,0.882725,2.525844,-1.487703,0.909408,1.709112
152,1.266667,-1.142707,0.882663,2.525871,-1.487681,0.909415,1.709108
153,1.275000,-1.142790,0.882600,2.525892,-1.487648,0.909411,1.709104
154,1.283333,-1.142872,0.882554,2.525905,-1.487614,0.909408,1.709097
155,1.291667,-1.142978,0.882525,2.525898,-1.487574,0.909418,1.709082
156,1.300000,-1.143087,0.882511,2.525888,-1.487535,0.909431,1.709075
157,1.308333,-1.143231,0.882493,2.525878,-1.487495,0.909452,1.709070
158,1.316667,-1.143400,0.882470,2.525875,-1.487458,0.909467,1.709065
159,1.325000,-1.143573,0.882451,2.525878,-1.487431,0.909482,1.709064
160,1.333333,-1.143778,0.882445,2.525882,-1.487400,0.909492,1.709065
161,1.341667,-1.143985,0.882452,2.525886,-1.487372,0.909500,1.709065
162,1.350000,-1.144189,0.882450,2.525885,-1.487347,0.909510,1.709055
163,1.358333,-1.144389,0.882463,2.525906,-1.487334,0.909522,1.709044
164,1.366667,-1.144572,0.882484,2.525948,-1.487327,0.909529,1.709030
165,1.375000,-1.144753,0.882512,2.525979,-1.487317,0.909536,1.709017
166,1.383333,-1.144918,0.882549,2.526031,-1.487308,0.909537,1.708998
167,1.391667,-1.145067,0.882595,2.526084,-1.487298,0.909539,1.708974
168,1.400000,-1.145204,0.882632,2.526111,-1.487289,0.909547,1.708941
169,1.408333,-1.145316,0.882661,2.526119,-1.487284,0.909566,1.708911
170,1.416667,-1.145400,0.882692,2.526125,-1.487284,0.909599,1.708870
171,1.425000,-1.145464,0.882720,2.526127,-1.487289,0.909644,1.708832
172,1.433333,-1.145504,0.882742,2.526128,-1.487290,0.909696,1.708793
173,1.441667,-1.145527,0.882766,2.526140,-1.487304,0.909750,1.708746
174,1.450000,-1.145529,0.882780,2.526145,-1.487311,0.909796,1.708705
175,1.458333,-1.145503,0.882790,2.526139,-1.487323,0.909842,1.708660
176,1.466667,-1.145445,0.882799,2.526113,-1.487331,0.909889,1.708620
177,1.475000,-1.145361,0.882815,2.526078,-1.487343,0.909936,1.708582
178,1.483333,-1.145252,0.882819,2.526023,-1.487352,0.909983,1.708546
179,1.491667,-1.145132,0.882815,2.525955,-1.487364,0.910024,1.708520
180,1.500000,-1.145004,0.882795,2.525888,-1.487381,0.910059,1.708498
181,1.508333,-1.144866,0.882751,2.525819,-1.487398,0.910092,1.708481
182,1.516667,-1.144712,0.882707,2.525731,-1.487423,0.910128,1.708461
183,1.525000,-1.144553,0.882657,2.525644,-1.487461,0.910155,1.708437
184,1.533333,-1.144389,0.882618,2.525551,-1.487502,0.910182,1.708422
185,1.541667,-1.144226,0.882600,2.525470,-1.487554,0.910203,1.708414
186,1.550000,-1.144063,0.882598,2.525408,-1.487615,0.910226,1.708412
187,1.558333,-1.143912,0.882593,2.525363,-1.487680,0.910240,1.708417
188,1.566667,-1.143780,0.882593,2.525338,-1.487758,0.910251,1.708434
189,1.575000,-1.143639,0.882595,2.525331,-1.487844,0.910260,1.708454
190,1.583333,-1.143522,0.882597,2.525313,-1.487936,0.910271,1.708477
191,1.591667,-1.143404,0.882605,2.525278,-1.488028,0.910284,1.708508
192,1.600000,-1.143290,0.882626,2.525233,-1.488114,0.910297,1.708536
193,1.608333,-1.143183,0.882645,2.525185,-1.488210,0.910318,1.708565
