Format Version,1.21,Take Name,SimonPatrikAA2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 12.22.45.747 AM,Total Frames in Take,30134,Total Exported Frames,30134,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
0,0.000000,-1.535912,0.974531,1.669638,-1.094413,0.909317,2.873969
1,0.008333,-1.536385,0.974207,1.669244,-1.094514,0.909293,2.873899
2,0.016667,-1.536862,0.973868,1.668907,-1.094637,0.909261,2.873828
3,0.025000,-1.537287,0.973538,1.668659,-1.094774,0.909217,2.873738
4,0.033333,-1.537715,0.973203,1.668456,-1.094920,0.909167,2.873636
5,0.041667,-1.538126,0.972866,1.668291,-1.095071,0.909114,2.873540
6,0.050000,-1.538523,0.972539,1.668169,-1.095233,0.909076,2.873432
7,0.058333,-1.538931,0.972195,1.668082,-1.095385,0.909043,2.873325
8,0.066667,-1.539312,0.971894,1.668032,-1.095549,0.909026,2.873203
9,0.075000,-1.539689,0.971611,1.668017,-1.095723,0.909018,2.873072
10,0.083333,-1.540086,0.971377,1.668039,-1.095915,0.909008,2.872936
11,0.091667,-1.540491,0.971199,1.668095,-1.096131,0.908999,2.872790
12,0.100000,-1.540917,0.971069,1.668163,-1.096371,0.908997,2.872673
13,0.108333,-1.541330,0.970965,1.668194,-1.096611,0.908988,2.872557
14,0.116667,-1.541738,0.970908,1.668197,-1.096833,0.908990,2.872438
15,0.125000,-1.542219,0.970871,1.668180,-1.097040,0.908990,2.872319
16,0.133333,-1.542778,0.970843,1.668165,-1.097252,0.909007,2.872203
17,0.141667,-1.543349,0.970818,1.668112,-1.097471,0.909020,2.872092
18,0.150000,-1.543944,0.970794,1.668003,-1.097699,0.909032,2.872000
19,0.158333,-1.544569,0.970744,1.667843,-1.097928,0.909036,2.871923
20,0.166667,-1.545198,0.970697,1.667642,-1.098145,0.909045,2.871841
21,0.175000,-1.545827,0.970665,1.667410,-1.098363,0.909069,2.871755
22,0.183333,-1.546436,0.970648,1.667141,-1.098554,0.909101,2.871668
23,0.191667,-1.547045,0.970665,1.666825,-1.098726,0.909137,2.871594
24,0.200000,-1.547591,0.970717,1.666505,-1.098891,0.909168,2.871522
25,0.208333,-1.548090,0.970798,1.666203,-1.099065,0.909187,2.871450
26,0.216667,-1.548551,0.970918,1.665875,-1.099238,0.909189,2.871390
27,0.225000,-1.548916,0.971068,1.665586,-1.099396,0.909178,2.871336
28,0.233333,-1.549199,0.971242,1.665315,-1.099531,0.909167,2.871283
29,0.241667,-1.549403,0.971430,1.665072,-1.099636,0.909157,2.871237
30,0.250000,-1.549531,0.971624,1.664848,-1.099729,0.909145,2.871198
31,0.258333,-1.549593,0.971827,1.664644,-1.099802,0.909135,2.871157
32,0.266667,-1.549593,0.972027,1.664461,-1.099867,0.909124,2.871127
33,0.275000,-1.549528,0.972230,1.664294,-1.099931,0.909115,2.871103
34,0.283333,-1.549405,0.972440,1.664141,-1.099986,0.909095,2.871068
35,0.291667,-1.549237,0.972650,1.663996,-1.100037,0.909087,2.871025
36,0.300000,-1.549026,0.972875,1.663846,-1.100072,0.909086,2.870966
37,0.308333,-1.548792,0.973118,1.663719,-1.100091,0.909091,2.870889
38,0.316667,-1.548534,0.973373,1.663618,-1.100127,0.909095,2.870819
39,0.325000,-1.548266,0.973648,1.663536,-1.100162,0.909093,2.870771
40,0.333333,-1.547994,0.973927,1.663470,-1.100203,0.909089,2.870735
41,0.341667,-1.547689,0.974205,1.663441,-1.100256,0.909076,2.870700
42,0.350000,-1.547372,0.974484,1.663442,-1.100309,0.909063,2.870663
43,0.358333,-1.547032,0.974775,1.663460,-1.100362,0.909055,2.870613
44,0.366667,-1.546701,0.975062,1.663498,-1.100419,0.909051,2.870550
45,0.375000,-1.546360,0.975353,1.663543,-1.100487,0.909062,2.870491
46,0.383333,-1.546021,0.975644,1.663595,-1.100562,0.909084,2.870446
47,0.391667,-1.545663,0.975922,1.663680,-1.100650,0.909105,2.870407
48,0.400000,-1.545302,0.976185,1.663791,-1.100737,0.909138,2.870378
49,0.408333,-1.544940,0.976424,1.663945,-1.100824,0.909166,2.870337
50,0.416667,-1.544591,0.976664,1.664109,-1.100915,0.909216,2.870301
51,0.425000,-1.544266,0.976898,1.664280,-1.101013,0.909266,2.870259
52,0.433333,-1.543950,0.977138,1.664484,-1.101129,0.909321,2.870216
53,0.441667,-1.543645,0.977382,1.664720,-1.101256,0.909372,2.870185
54,0.450000,-1.543377,0.977627,1.664986,-1.101399,0.909421,2.870168
55,0.458333,-1.543141,0.977891,1.665293,-1.101538,0.909465,2.870146
56,0.466667,-1.542946,0.978156,1.665610,-1.101663,0.909515,2.870125
57,0.475000,-1.542746,0.978431,1.665958,-1.101773,0.909570,2.870104
58,0.483333,-1.542590,0.978711,1.666332,-1.101872,0.909634,2.870097
59,0.491667,-1.542479,0.979029,1.666737,-1.101978,0.909704,2.870102
60,0.500000,-1.542384,0.979363,1.667131,-1.102083,0.909775,2.870114
61,0.508333,-1.542317,0.979690,1.667482,-1.102200,0.909841,2.870139
62,0.516667,-1.542286,0.980005,1.667822,-1.102329,0.909896,2.870171
63,0.525000,-1.542277,0.980313,1.668136,-1.102451,0.909953,2.870216
64,0.533333,-1.542294,0.980604,1.668439,-1.102567,0.910021,2.870272
65,0.541667,-1.542359,0.980894,1.668725,-1.102675,0.910097,2.870352
66,0.550000,-1.542446,0.981178,1.669008,-1.102781,0.910193,2.870448
67,0.558333,-1.542537,0.981441,1.669280,-1.102887,0.910294,2.870563
68,0.566667,-1.542646,0.981682,1.669542,-1.102981,0.910393,2.870683
69,0.575000,-1.542756,0.981887,1.669796,-1.103070,0.910490,2.870800
70,0.583333,-1.542856,0.982061,1.670041,-1.103154,0.910587,2.870901
71,0.591667,-1.542939,0.982211,1.670269,-1.103229,0.910683,2.870991
72,0.600000,-1.543036,0.982346,1.670481,-1.103300,0.910774,2.871079
73,0.608333,-1.543132,0.982479,1.670677,-1.103376,0.910866,2.871172
74,0.616667,-1.543228,0.982602,1.670852,-1.103457,0.910943,2.871269
75,0.625000,-1.543316,0.982708,1.671028,-1.103531,0.911000,2.871372
76,0.633333,-1.543397,0.982794,1.671193,-1.103590,0.911040,2.871468
77,0.641667,-1.543479,0.982850,1.671342,-1.103642,0.911071,2.871553
78,0.650000,-1.543558,0.982883,1.671472,-1.103691,0.911085,2.871624
79,0.658333,-1.543640,0.982891,1.671584,-1.103732,0.911099,2.871695
80,0.666667,-1.543721,0.982873,1.671674,-1.103766,0.911099,2.871770
81,0.675000,-1.543818,0.982819,1.671749,-1.103793,0.911083,2.871850
82,0.683333,-1.543920,0.982730,1.671807,-1.103810,0.911036,2.871929
83,0.691667,-1.544037,0.982596,1.671864,-1.103813,0.910977,2.872009
84,0.700000,-1.544175,0.982423,1.671916,-1.103807,0.910911,2.872072
85,0.708333,-1.544330,0.982222,1.671957,-1.103791,0.910851,2.872123
86,0.716667,-1.544493,0.981975,1.671970,-1.103772,0.910800,2.872168
87,0.725000,-1.544669,0.981650,1.671943,-1.103754,0.910747,2.872202
88,0.733333,-1.544844,0.981200,1.671825,-1.103726,0.910689,2.872258
89,0.741667,-1.545000,0.980610,1.671645,-1.103694,0.910611,2.872313
90,0.750000,-1.545138,0.979863,1.671438,-1.103655,0.910540,2.872378
91,0.758333,-1.545278,0.978941,1.671199,-1.103600,0.910472,2.872432
92,0.766667,-1.545421,0.977941,1.671000,-1.103543,0.910422,2.872478
93,0.775000,-1.545602,0.976861,1.670866,-1.103491,0.910381,2.872511
94,0.783333,-1.545792,0.975833,1.670770,-1.103445,0.910343,2.872550
95,0.791667,-1.546008,0.974845,1.670747,-1.103421,0.910290,2.872597
96,0.800000,-1.546212,0.973918,1.670821,-1.103407,0.910225,2.872654
97,0.808333,-1.546408,0.973107,1.670920,-1.103399,0.910167,2.872728
98,0.816667,-1.546552,0.972369,1.671144,-1.103378,0.910126,2.872785
99,0.825000,-1.546718,0.971739,1.671357,-1.103341,0.910104,2.872837
100,0.833333,-1.546882,0.971202,1.671610,-1.103291,0.910116,2.872879
101,0.841667,-1.547043,0.970718,1.671888,-1.103240,0.910140,2.872906
102,0.850000,-1.547186,0.970275,1.672139,-1.103206,0.910165,2.872930
103,0.858333,-1.547307,0.969851,1.672371,-1.103206,0.910192,2.872957
104,0.866667,-1.547414,0.969445,1.672577,-1.103241,0.910229,2.872968
105,0.875000,-1.547489,0.969059,1.672766,-1.103303,0.910292,2.872944
106,0.883333,-1.547511,0.968667,1.672958,-1.103407,0.910384,2.872863
107,0.891667,-1.547488,0.968271,1.673150,-1.103586,0.910533,2.872718
108,0.900000,-1.547455,0.967889,1.673330,-1.103856,0.910706,2.872517
109,0.908333,-1.547409,0.967548,1.673472,-1.104200,0.910888,2.872245
