Format Version,1.21,Take Name,AxelJohanAA2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 02.54.36.119 PM,Total Frames in Take,23540,Total Exported Frames,23540,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:349,Unlabeled:349,Unlabeled:349,Unlabeled:352,Unlabeled:352,Unlabeled:352
,,"8392B20CF49E357015D","8392B20CF49E357015D","8392B20CF49E357015D","8392B20CF49E3570160","8392B20CF49E3570160","8392B20CF49E3570160"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
0,0.000000,-1.497044,0.902757,1.667067,-1.128653,0.921785,2.854344
1,0.008333,-1.496868,0.903065,1.666973,-1.128729,0.921822,2.854255
2,0.016667,-1.496691,0.903358,1.666872,-1.128803,0.921850,2.854152
3,0.025000,-1.496521,0.903640,1.666790,-1.128897,0.921879,2.854051
4,0.033333,-1.496356,0.903948,1.666704,-1.129001,0.921902,2.853941
5,0.041667,-1.496194,0.904287,1.666603,-1.129124,0.921932,2.853836
6,0.050000,-1.496021,0.904640,1.666533,-1.129246,0.921968,2.853739
7,0.058333,-1.495830,0.904974,1.666472,-1.129366,0.922002,2.853639
8,0.066667,-1.495621,0.905295,1.666423,-1.129481,0.922035,2.853536
9,0.075000,-1.495423,0.905594,1.666370,-1.129603,0.922080,2.853423
10,0.083333,-1.495208,0.905890,1.666324,-1.129742,0.922136,2.853299
11,0.091667,-1.494999,0.906179,1.666302,-1.129883,0.922172,2.853167
12,0.100000,-1.494790,0.906456,1.666315,-1.130038,0.922206,2.853030
13,0.108333,-1.494578,0.906740,1.666364,-1.130207,0.922234,2.852885
14,0.116667,-1.494354,0.906989,1.666445,-1.130371,0.922259,2.852748
15,0.125000,-1.494099,0.907231,1.666539,-1.130535,0.922280,2.852612
16,0.133333,-1.493818,0.907464,1.666651,-1.130686,0.922308,2.852496
17,0.141667,-1.493531,0.907677,1.666763,-1.130847,0.922356,2.852408
18,0.150000,-1.493231,0.907893,1.666906,-1.131008,0.922413,2.852349
19,0.158333,-1.492929,0.908093,1.667060,-1.131163,0.922476,2.852314
20,0.166667,-1.492648,0.908281,1.667209,-1.131298,0.922545,2.852312
21,0.175000,-1.492406,0.908476,1.667339,-1.131428,0.922627,2.852328
22,0.183333,-1.492195,0.908690,1.667447,-1.131541,0.922703,2.852338
23,0.191667,-1.491991,0.908935,1.667547,-1.131672,0.922772,2.852350
24,0.200000,-1.491814,0.909199,1.667638,-1.131791,0.922826,2.852360
25,0.208333,-1.491666,0.909476,1.667731,-1.131912,0.922874,2.852383
26,0.216667,-1.491539,0.909743,1.667814,-1.132030,0.922911,2.852424
27,0.225000,-1.491449,0.910013,1.667888,-1.132132,0.922942,2.852486
28,0.233333,-1.491370,0.910305,1.667973,-1.132216,0.922975,2.852556
29,0.241667,-1.491300,0.910604,1.668060,-1.132297,0.923010,2.852640
30,0.250000,-1.491257,0.910899,1.668133,-1.132364,0.923032,2.852723
31,0.258333,-1.491237,0.911195,1.668202,-1.132439,0.923040,2.852809
32,0.266667,-1.491251,0.911471,1.668258,-1.132496,0.923025,2.852899
33,0.275000,-1.491286,0.911767,1.668314,-1.132557,0.922977,2.852977
34,0.283333,-1.491346,0.912096,1.668336,-1.132606,0.922908,2.853041
35,0.291667,-1.491437,0.912434,1.668350,-1.132635,0.922843,2.853102
36,0.300000,-1.491548,0.912766,1.668390,-1.132648,0.922785,2.853141
37,0.308333,-1.491708,0.913097,1.668417,-1.132654,0.922733,2.853175
38,0.316667,-1.491916,0.913410,1.668442,-1.132650,0.922678,2.853214
39,0.325000,-1.492177,0.913728,1.668432,-1.132643,0.922618,2.853263
40,0.333333,-1.492489,0.914038,1.668396,-1.132621,0.922547,2.853326
41,0.341667,-1.492863,0.914340,1.668300,-1.132595,0.922468,2.853377
42,0.350000,-1.493277,0.914649,1.668147,-1.132562,0.922401,2.853432
43,0.358333,-1.493757,0.914950,1.667927,-1.132514,0.922340,2.853463
44,0.366667,-1.494265,0.915254,1.667671,-1.132470,0.922291,2.853476
45,0.375000,-1.494790,0.915542,1.667417,-1.132425,0.922234,2.853477
46,0.383333,-1.495374,0.915831,1.667137,-1.132389,0.922182,2.853480
47,0.391667,-1.496008,0.916082,1.666860,-1.132364,0.922121,2.853484
48,0.400000,-1.496706,0.916291,1.666535,-1.132338,0.922065,2.853472
49,0.408333,-1.497437,0.916483,1.666109,-1.132312,0.922028,2.853455
50,0.416667,-1.498222,0.916656,1.665632,-1.132285,0.922011,2.853439
51,0.425000,-1.499063,0.916846,1.665026,-1.132255,0.922011,2.853428
52,0.433333,-1.499893,0.917027,1.664368,-1.132233,0.922008,2.853410
53,0.441667,-1.500715,0.917199,1.663604,-1.132222,0.921998,2.853405
54,0.450000,-1.501525,0.917414,1.662806,-1.132226,0.921966,2.853405
55,0.458333,-1.502264,0.917628,1.661962,-1.132244,0.921928,2.853398
56,0.466667,-1.502908,0.917810,1.661137,-1.132276,0.921885,2.853391
57,0.475000,-1.503428,0.918013,1.660324,-1.132304,0.921844,2.853380
58,0.483333,-1.503862,0.918251,1.659574,-1.132352,0.921816,2.853376
59,0.491667,-1.504174,0.918535,1.658841,-1.132406,0.921799,2.853378
60,0.500000,-1.504386,0.918837,1.658196,-1.132462,0.921783,2.853387
61,0.508333,-1.504512,0.919207,1.657609,-1.132519,0.921791,2.853424
62,0.516667,-1.504596,0.919630,1.657049,-1.132587,0.921799,2.853454
63,0.525000,-1.504653,0.920116,1.656490,-1.132655,0.921831,2.853500
64,0.533333,-1.504704,0.920605,1.655993,-1.132727,0.921862,2.853528
65,0.541667,-1.504751,0.921167,1.655488,-1.132798,0.921903,2.853553
66,0.550000,-1.504833,0.921788,1.655001,-1.132886,0.921929,2.853570
67,0.558333,-1.504937,0.922392,1.654544,-1.132976,0.921959,2.853588
68,0.566667,-1.505090,0.922990,1.654070,-1.133075,0.921989,2.853612
69,0.575000,-1.505263,0.923603,1.653570,-1.133161,0.922021,2.853644
70,0.583333,-1.505442,0.924172,1.653144,-1.133230,0.922067,2.853702
71,0.591667,-1.505657,0.924745,1.652740,-1.133279,0.922139,2.853795
72,0.600000,-1.505903,0.925301,1.652373,-1.133330,0.922201,2.853918
73,0.608333,-1.506154,0.925852,1.652037,-1.133376,0.922266,2.854080
74,0.616667,-1.506428,0.926414,1.651760,-1.133437,0.922337,2.854250
75,0.625000,-1.506728,0.926954,1.651556,-1.133492,0.922422,2.854413
76,0.633333,-1.507005,0.927463,1.651441,-1.133548,0.922521,2.854548
77,0.641667,-1.507275,0.927971,1.651422,-1.133594,0.922637,2.854651
78,0.650000,-1.507542,0.928427,1.651516,-1.133639,0.922766,2.854722
79,0.658333,-1.507849,0.928890,1.651691,-1.133700,0.922890,2.854738
80,0.666667,-1.508183,0.929353,1.651979,-1.133775,0.923009,2.854724
81,0.675000,-1.508519,0.929780,1.652341,-1.133852,0.923124,2.854680
82,0.683333,-1.508883,0.930197,1.652791,-1.133933,0.923240,2.854625
83,0.691667,-1.509290,0.930570,1.653302,-1.134003,0.923357,2.854551
84,0.700000,-1.509723,0.930913,1.653919,-1.134061,0.923481,2.854466
85,0.708333,-1.510180,0.931267,1.654584,-1.134111,0.923593,2.854345
86,0.716667,-1.510677,0.931617,1.655311,-1.134161,0.923691,2.854217
87,0.725000,-1.511209,0.931898,1.656115,-1.134213,0.923766,2.854086
88,0.733333,-1.511743,0.932128,1.656985,-1.134274,0.923803,2.853956
89,0.741667,-1.512242,0.932348,1.657932,-1.134338,0.923805,2.853832
90,0.750000,-1.512768,0.932489,1.658953,-1.134391,0.923781,2.853711
91,0.758333,-1.513265,0.932575,1.659956,-1.134446,0.923740,2.853587
92,0.766667,-1.513796,0.932628,1.660990,-1.134477,0.923702,2.853471
93,0.775000,-1.514317,0.932688,1.661969,-1.134509,0.923664,2.853368
94,0.783333,-1.514893,0.932733,1.662901,-1.134541,0.923633,2.853274
95,0.791667,-1.515465,0.932803,1.663711,-1.134580,0.923594,2.853177
96,0.800000,-1.516071,0.932890,1.664415,-1.134621,0.923549,2.853089
97,0.808333,-1.516704,0.933017,1.664970,-1.134658,0.923502,2.853009
98,0.816667,-1.517287,0.933182,1.665416,-1.134692,0.923456,2.852926
99,0.825000,-1.517890,0.933414,1.665731,-1.134714,0.923424,2.852851
100,0.833333,-1.518440,0.933683,1.665908,-1.134741,0.923400,2.852769
101,0.841667,-1.518923,0.934006,1.666009,-1.134773,0.923388,2.852693
102,0.850000,-1.519346,0.934366,1.665997,-1.134804,0.923379,2.852620
103,0.858333,-1.519683,0.934768,1.665915,-1.134827,0.923363,2.852546
104,0.866667,-1.519948,0.935212,1.665791,-1.134861,0.923350,2.852460
105,0.875000,-1.520132,0.935716,1.665622,-1.134892,0.923342,2.852355
106,0.883333,-1.520223,0.936259,1.665441,-1.134945,0.923350,2.852198
107,0.891667,-1.520258,0.936859,1.665233,-1.135028,0.923374,2.851970
108,0.900000,-1.520258,0.937516,1.665016,-1.135153,0.923416,2.851680
109,0.908333,-1.520166,0.938173,1.664838,-1.135314,0.923461,2.851301
110,0.916667,-1.520026,0.938839,1.664670,-1.135501,0.923502,2.850814
111,0.925000,-1.519857,0.939482,1.664521,-1.135701,0.923562,2.850229
112,0.933333,-1.519612,0.940094,1.664459,-1.135935,0.923627,2.849548
113,0.941667,-1.519335,0.940663,1.664415,-1.136246,0.923711,2.848704
114,0.950000,-1.519051,0.941186,1.664419,-1.136567,0.923856,2.847728
115,0.958333,-1.518752,0.941725,1.664484,-1.136958,0.924041,2.846602
116,0.966667,-1.518418,0.942180,1.664633,-1.137357,0.924272,2.845281
117,0.975000,-1.518093,0.942577,1.664817,-1.137779,0.924591,2.843769
118,0.983333,-1.517769,0.942898,1.665078,-1.138258,0.925004,2.841990
119,0.991667,-1.517430,0.943163,1.665381,-1.138747,0.925540,2.839959
120,1.000000,-1.517102,0.943362,1.665709,-1.139296,0.926181,2.837568
121,1.008333,-1.516803,0.943504,1.666081,-1.139867,0.926919,2.834786
122,1.016667,-1.516525,0.943577,1.666474,-1.140543,0.927780,2.831620
123,1.025000,-1.516243,0.943588,1.666896,-1.140969,0.928457,2.827813
124,1.033333,-1.515963,0.943516,1.667339,-1.141704,0.929423,2.823811
125,1.041667,-1.515683,0.943365,1.667811,-1.142443,0.930479,2.819497
126,1.050000,-1.515415,0.943128,1.668285,-1.143574,0.931799,2.814845
127,1.058333,-1.515181,0.942846,1.668762,-1.144313,0.932994,2.810133
128,1.066667,-1.514958,0.942522,1.669228,-1.144839,0.934375,2.805002
129,1.075000,-1.514775,0.942137,1.669669,-1.145548,0.935941,2.799863
130,1.083333,-1.514592,0.941644,1.670136,-1.146410,0.937701,2.794570
131,1.091667,-1.514439,0.941099,1.670599,-1.147385,0.939699,2.788977
132,1.100000,-1.514301,0.940524,1.671033,-1.148442,0.941862,2.783065
