Format Version,1.21,Take Name,AnneliBengtBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 01.14.39.083 PM,Total Frames in Take,33658,Total Exported Frames,33658,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
102,0.850000,-1.177194,0.938379,2.594195,-1.534043,0.948910,1.691715
103,0.858333,-1.177145,0.938312,2.594178,-1.534111,0.948915,1.691695
104,0.866667,-1.177088,0.938272,2.594151,-1.534179,0.948915,1.691675
105,0.875000,-1.177023,0.938247,2.594131,-1.534247,0.948926,1.691663
106,0.883333,-1.176947,0.938233,2.594108,-1.534306,0.948942,1.691646
107,0.891667,-1.176878,0.938226,2.594084,-1.534351,0.948962,1.691636
108,0.900000,-1.176815,0.938223,2.594078,-1.534394,0.948994,1.691634
109,0.908333,-1.176754,0.938216,2.594058,-1.534429,0.949036,1.691633
110,0.916667,-1.176693,0.938219,2.594054,-1.534460,0.949090,1.691639
111,0.925000,-1.176638,0.938244,2.594099,-1.534502,0.949152,1.691642
112,0.933333,-1.176586,0.938253,2.594108,-1.534529,0.949211,1.691645
113,0.941667,-1.176531,0.938253,2.594138,-1.534563,0.949264,1.691639
114,0.950000,-1.176481,0.938261,2.594169,-1.534586,0.949308,1.691614
115,0.958333,-1.176443,0.938268,2.594210,-1.534614,0.949341,1.691572
116,0.966667,-1.176408,0.938284,2.594241,-1.534635,0.949378,1.691529
117,0.975000,-1.176378,0.938313,2.594265,-1.534655,0.949422,1.691473
118,0.983333,-1.176358,0.938357,2.594276,-1.534668,0.949477,1.691441
119,0.991667,-1.176342,0.938417,2.594257,-1.534672,0.949547,1.691416
120,1.000000,-1.176334,0.938485,2.594206,-1.534664,0.949614,1.691398
121,1.008333,-1.176362,0.938580,2.594124,-1.534653,0.949687,1.691391
122,1.016667,-1.176396,0.938693,2.594021,-1.534644,0.949761,1.691401
123,1.025000,-1.176438,0.938816,2.593915,-1.534649,0.949836,1.691414
124,1.033333,-1.176474,0.938952,2.593799,-1.534670,0.949910,1.691428
125,1.041667,-1.176532,0.939099,2.593681,-1.534703,0.949982,1.691439
126,1.050000,-1.176605,0.939244,2.593559,-1.534743,0.950054,1.691457
127,1.058333,-1.176665,0.939410,2.593409,-1.534780,0.950120,1.691474
128,1.066667,-1.176709,0.939601,2.593191,-1.534820,0.950177,1.691494
129,1.075000,-1.176731,0.939869,2.592941,-1.534869,0.950210,1.691518
130,1.083333,-1.176769,0.940194,2.592613,-1.534906,0.950220,1.691535
131,1.091667,-1.176850,0.940553,2.592240,-1.534942,0.950220,1.691543
132,1.100000,-1.176961,0.940968,2.591787,-1.534967,0.950215,1.691540
133,1.108333,-1.177099,0.941430,2.591249,-1.534996,0.950217,1.691529
134,1.116667,-1.177274,0.941968,2.590652,-1.535031,0.950228,1.691517
135,1.125000,-1.177426,0.942540,2.589933,-1.535069,0.950262,1.691507
136,1.133333,-1.177614,0.943122,2.589088,-1.535112,0.950317,1.691506
137,1.141667,-1.177816,0.943727,2.588179,-1.535141,0.950387,1.691513
138,1.150000,-1.178104,0.944324,2.587183,-1.535141,0.950482,1.691540
139,1.158333,-1.178444,0.944905,2.586081,-1.535132,0.950592,1.691579
140,1.166667,-1.178817,0.945467,2.584941,-1.535109,0.950697,1.691630
141,1.175000,-1.179227,0.946058,2.583764,-1.535072,0.950787,1.691673
142,1.183333,-1.179656,0.946624,2.582534,-1.535050,0.950850,1.691713
143,1.191667,-1.180143,0.947253,2.581250,-1.535031,0.950880,1.691750
144,1.200000,-1.180677,0.947853,2.579892,-1.535031,0.950886,1.691773
145,1.208333,-1.181249,0.948543,2.578411,-1.535047,0.950868,1.691781
146,1.216667,-1.181869,0.949243,2.576838,-1.535094,0.950845,1.691775
147,1.225000,-1.182536,0.950056,2.575180,-1.535169,0.950819,1.691773
148,1.233333,-1.183261,0.950946,2.573366,-1.535257,0.950800,1.691768
149,1.241667,-1.184090,0.951957,2.571420,-1.535349,0.950787,1.691775
150,1.250000,-1.185050,0.953033,2.569277,-1.535444,0.950792,1.691795
151,1.258333,-1.186131,0.954230,2.566906,-1.535517,0.950813,1.691828
152,1.266667,-1.187318,0.955496,2.564279,-1.535565,0.950863,1.691868
153,1.275000,-1.188645,0.956864,2.561404,-1.535585,0.950922,1.691917
154,1.283333,-1.190130,0.958329,2.558299,-1.535588,0.950984,1.691967
155,1.291667,-1.191717,0.959925,2.554998,-1.535582,0.951031,1.692014
156,1.300000,-1.193402,0.961707,2.551498,-1.535558,0.951067,1.692061
157,1.308333,-1.195155,0.963629,2.547805,-1.535537,0.951083,1.692096
158,1.316667,-1.196988,0.965675,2.543890,-1.535522,0.951089,1.692126
159,1.325000,-1.198920,0.967871,2.539762,-1.535518,0.951077,1.692137
160,1.333333,-1.200931,0.970232,2.535462,-1.535538,0.951050,1.692144
161,1.341667,-1.202998,0.972690,2.530930,-1.535570,0.951011,1.692148
162,1.350000,-1.205135,0.975357,2.526290,-1.535625,0.950974,1.692153
163,1.358333,-1.207311,0.978130,2.521463,-1.535666,0.950943,1.692166
164,1.366667,-1.209514,0.981121,2.516517,-1.535679,0.950928,1.692203
165,1.375000,-1.211730,0.984242,2.511382,-1.535653,0.950936,1.692262
166,1.383333,-1.213999,0.987547,2.506186,-1.535601,0.950960,1.692353
167,1.391667,-1.216289,0.990954,2.500857,-1.535524,0.950994,1.692477
168,1.400000,-1.218584,0.994486,2.495301,-1.535435,0.951035,1.692627
169,1.408333,-1.220871,0.998138,2.489658,-1.535307,0.951069,1.692793
170,1.416667,-1.223176,1.001905,2.483893,-1.535156,0.951089,1.692982
171,1.425000,-1.225456,1.005784,2.478015,-1.534987,0.951090,1.693179
172,1.433333,-1.227737,1.009742,2.472028,-1.534803,0.951088,1.693391
173,1.441667,-1.229966,1.013811,2.466008,-1.534591,0.951089,1.693620
174,1.450000,-1.232142,1.018007,2.459928,-1.534361,0.951107,1.693892
175,1.458333,-1.234255,1.022313,2.453839,-1.534078,0.951169,1.694205
176,1.466667,-1.236295,1.026686,2.447713,-1.533761,0.951250,1.694581
177,1.475000,-1.238272,1.031165,2.441629,-1.533458,0.951347,1.694999
178,1.483333,-1.240209,1.035686,2.435519,-1.533123,0.951462,1.695472
179,1.491667,-1.242032,1.040272,2.429404,-1.532712,0.951609,1.696005
180,1.500000,-1.243784,1.044895,2.423281,-1.532260,0.951778,1.696582
181,1.508333,-1.245443,1.049544,2.417138,-1.531708,0.951984,1.697228
182,1.516667,-1.246992,1.054260,2.411021,-1.531017,0.952245,1.697976
183,1.525000,-1.248471,1.058999,2.404971,-1.530246,0.952570,1.698819
184,1.533333,-1.249830,1.063686,2.398888,-1.529284,0.953001,1.699820
185,1.541667,-1.251097,1.068348,2.392806,-1.528230,0.953501,1.700936
186,1.550000,-1.252237,1.072935,2.386689,-1.527068,0.954105,1.702233
187,1.558333,-1.253341,1.077432,2.380579,-1.525751,0.954750,1.703645
188,1.566667,-1.254367,1.081881,2.374453,-1.524257,0.955497,1.705199
189,1.575000,-1.255347,1.086265,2.368378,-1.522591,0.956317,1.706900
190,1.583333,-1.256189,1.090595,2.362324,-1.520688,0.957219,1.708766
191,1.591667,-1.256961,1.094857,2.356329,-1.518647,0.958197,1.710850
192,1.600000,-1.257637,1.099092,2.350425,-1.516448,0.959313,1.713134
193,1.608333,-1.258232,1.103312,2.344650,-1.513983,0.960550,1.715688
194,1.616667,-1.258626,1.107341,2.339003,-1.511416,0.961943,1.718424
