Format Version,1.21,Take Name,DanielElonBB1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 03.21.14.651 PM,Total Frames in Take,22858,Total Exported Frames,22858,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:541,Unlabeled:541,Unlabeled:541,Unlabeled:542,Unlabeled:542,Unlabeled:542
,,"8392B20CF49E357021D","8392B20CF49E357021D","8392B20CF49E357021D","8392B20CF49E357021E","8392B20CF49E357021E","8392B20CF49E357021E"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
136,1.133333,-1.126508,0.872258,2.539753,-1.441917,0.881011,2.004570
137,1.141667,-1.126505,0.872266,2.539745,-1.441857,0.881011,2.004536
138,1.150000,-1.126497,0.872273,2.539741,-1.441795,0.881015,2.004492
139,1.158333,-1.126493,0.872295,2.539739,-1.441727,0.881026,2.004431
140,1.166667,-1.126490,0.872306,2.539733,-1.441664,0.881030,2.004365
141,1.175000,-1.126505,0.872315,2.539736,-1.441597,0.881028,2.004310
142,1.183333,-1.126527,0.872309,2.539731,-1.441535,0.881020,2.004242
143,1.191667,-1.126547,0.872303,2.539740,-1.441476,0.881013,2.004189
144,1.200000,-1.126578,0.872301,2.539729,-1.441414,0.881010,2.004134
145,1.208333,-1.126603,0.872308,2.539711,-1.441355,0.881012,2.004091
146,1.216667,-1.126616,0.872311,2.539713,-1.441291,0.881014,2.004043
147,1.225000,-1.126634,0.872323,2.539706,-1.441238,0.881015,2.003996
148,1.233333,-1.126641,0.872324,2.539711,-1.441184,0.881008,2.003941
149,1.241667,-1.126652,0.872319,2.539726,-1.441130,0.881004,2.003897
150,1.250000,-1.126664,0.872306,2.539735,-1.441084,0.881002,2.003850
151,1.258333,-1.126671,0.872287,2.539758,-1.441039,0.880998,2.003817
152,1.266667,-1.126659,0.872273,2.539769,-1.441001,0.880993,2.003794
153,1.275000,-1.126639,0.872266,2.539785,-1.440964,0.880991,2.003772
154,1.283333,-1.126607,0.872267,2.539789,-1.440930,0.880990,2.003743
155,1.291667,-1.126563,0.872270,2.539783,-1.440898,0.880988,2.003711
156,1.300000,-1.126527,0.872273,2.539787,-1.440871,0.880980,2.003696
157,1.308333,-1.126497,0.872256,2.539810,-1.440849,0.880971,2.003681
158,1.316667,-1.126477,0.872238,2.539840,-1.440833,0.880964,2.003676
159,1.325000,-1.126455,0.872229,2.539874,-1.440825,0.880959,2.003678
160,1.333333,-1.126430,0.872218,2.539897,-1.440824,0.880967,2.003657
161,1.341667,-1.126384,0.872230,2.539908,-1.440820,0.880966,2.003632
162,1.350000,-1.126340,0.872246,2.539905,-1.440809,0.880970,2.003620
163,1.358333,-1.126302,0.872258,2.539904,-1.440803,0.880969,2.003613
164,1.366667,-1.126273,0.872255,2.539892,-1.440799,0.880971,2.003601
165,1.375000,-1.126249,0.872240,2.539901,-1.440801,0.880971,2.003598
166,1.383333,-1.126230,0.872219,2.539903,-1.440813,0.880974,2.003592
167,1.391667,-1.126214,0.872220,2.539925,-1.440822,0.880970,2.003589
168,1.400000,-1.126189,0.872216,2.539911,-1.440836,0.880966,2.003589
169,1.408333,-1.126150,0.872221,2.539894,-1.440843,0.880962,2.003603
170,1.416667,-1.126116,0.872229,2.539881,-1.440852,0.880951,2.003622
171,1.425000,-1.126093,0.872235,2.539864,-1.440857,0.880948,2.003635
172,1.433333,-1.126084,0.872231,2.539873,-1.440869,0.880950,2.003650
173,1.441667,-1.126089,0.872216,2.539886,-1.440889,0.880950,2.003656
174,1.450000,-1.126098,0.872200,2.539895,-1.440906,0.880938,2.003676
175,1.458333,-1.126093,0.872196,2.539896,-1.440924,0.880920,2.003699
176,1.466667,-1.126066,0.872206,2.539870,-1.440939,0.880914,2.003722
177,1.475000,-1.126034,0.872219,2.539827,-1.440946,0.880915,2.003747
178,1.483333,-1.125995,0.872230,2.539780,-1.440956,0.880920,2.003764
179,1.491667,-1.125968,0.872237,2.539751,-1.440972,0.880925,2.003771
180,1.500000,-1.125958,0.872230,2.539729,-1.440989,0.880926,2.003785
181,1.508333,-1.125950,0.872215,2.539731,-1.441004,0.880918,2.003805
182,1.516667,-1.125949,0.872212,2.539712,-1.441015,0.880910,2.003827
183,1.525000,-1.125921,0.872213,2.539698,-1.441025,0.880901,2.003851
184,1.533333,-1.125895,0.872226,2.539674,-1.441027,0.880900,2.003865
185,1.541667,-1.125859,0.872240,2.539657,-1.441033,0.880903,2.003875
186,1.550000,-1.125836,0.872252,2.539643,-1.441041,0.880910,2.003886
187,1.558333,-1.125834,0.872242,2.539633,-1.441040,0.880916,2.003887
188,1.566667,-1.125845,0.872235,2.539633,-1.441046,0.880912,2.003880
189,1.575000,-1.125858,0.872228,2.539640,-1.441041,0.880910,2.003873
190,1.583333,-1.125864,0.872224,2.539630,-1.441030,0.880896,2.003875
191,1.591667,-1.125862,0.872230,2.539615,-1.441016,0.880894,2.003867
192,1.600000,-1.125871,0.872234,2.539598,-1.441001,0.880896,2.003856
193,1.608333,-1.125869,0.872240,2.539585,-1.440994,0.880901,2.003844
194,1.616667,-1.125883,0.872238,2.539568,-1.440985,0.880904,2.003831
195,1.625000,-1.125916,0.872214,2.539532,-1.440981,0.880903,2.003807
196,1.633333,-1.125938,0.872190,2.539519,-1.440970,0.880892,2.003794
197,1.641667,-1.125973,0.872184,2.539510,-1.440956,0.880885,2.003782
198,1.650000,-1.125992,0.872180,2.539491,-1.440942,0.880883,2.003763
199,1.658333,-1.126003,0.872173,2.539475,-1.440928,0.880890,2.003744
200,1.666667,-1.126020,0.872180,2.539462,-1.440916,0.880899,2.003724
201,1.675000,-1.126036,0.872178,2.539448,-1.440904,0.880901,2.003710
202,1.683333,-1.126062,0.872169,2.539438,-1.440896,0.880895,2.003701
203,1.691667,-1.126084,0.872154,2.539430,-1.440883,0.880883,2.003687
204,1.700000,-1.126099,0.872144,2.539435,-1.440873,0.880872,2.003670
205,1.708333,-1.126107,0.872139,2.539417,-1.440857,0.880868,2.003663
206,1.716667,-1.126109,0.872144,2.539408,-1.440846,0.880866,2.003648
207,1.725000,-1.126105,0.872155,2.539403,-1.440839,0.880873,2.003646
208,1.733333,-1.126101,0.872158,2.539397,-1.440832,0.880876,2.003638
209,1.741667,-1.126102,0.872161,2.539389,-1.440829,0.880872,2.003636
210,1.750000,-1.126113,0.872151,2.539385,-1.440823,0.880867,2.003637
211,1.758333,-1.126123,0.872144,2.539382,-1.440823,0.880858,2.003632
212,1.766667,-1.126131,0.872135,2.539369,-1.440817,0.880853,2.003630
213,1.775000,-1.126142,0.872135,2.539347,-1.440825,0.880853,2.003627
214,1.783333,-1.126156,0.872141,2.539325,-1.440818,0.880855,2.003625
215,1.791667,-1.126172,0.872144,2.539321,-1.440815,0.880860,2.003622
216,1.800000,-1.126187,0.872147,2.539310,-1.440811,0.880860,2.003627
217,1.808333,-1.126213,0.872143,2.539295,-1.440814,0.880857,2.003623
218,1.816667,-1.126232,0.872138,2.539284,-1.440828,0.880843,2.003616
219,1.825000,-1.126250,0.872130,2.539278,-1.440831,0.880826,2.003602
220,1.833333,-1.126262,0.872117,2.539255,-1.440841,0.880824,2.003603
221,1.841667,-1.126267,0.872117,2.539243,-1.440847,0.880838,2.003592
222,1.850000,-1.126273,0.872120,2.539224,-1.440865,0.880839,2.003575
223,1.858333,-1.126273,0.872118,2.539222,-1.440887,0.880837,2.003530
224,1.866667,-1.126270,0.872109,2.539208,-1.440918,0.880831,2.003464
225,1.875000,-1.126280,0.872101,2.539207,-1.440947,0.880818,2.003380
226,1.883333,-1.126280,0.872092,2.539213,-1.440960,0.880828,2.003278
227,1.891667,-1.126281,0.872090,2.539222,-1.440964,0.880834,2.003185
228,1.900000,-1.126286,0.872092,2.539218,-1.440933,0.880848,2.003090
229,1.908333,-1.126293,0.872099,2.539205,-1.440883,0.880869,2.003003
230,1.916667,-1.126296,0.872102,2.539201,-1.440809,0.880876,2.002912
231,1.925000,-1.126307,0.872105,2.539188,-1.440717,0.880877,2.002818
232,1.933333,-1.126322,0.872105,2.539178,-1.440623,0.880870,2.002710
233,1.941667,-1.126342,0.872100,2.539173,-1.440526,0.880872,2.002600
234,1.950000,-1.126364,0.872098,2.539173,-1.440430,0.880884,2.002517
235,1.958333,-1.126384,0.872102,2.539168,-1.440351,0.880894,2.002440
236,1.966667,-1.126400,0.872099,2.539177,-1.440273,0.880897,2.002376
237,1.975000,-1.126418,0.872103,2.539180,-1.440202,0.880892,2.002321
238,1.983333,-1.126436,0.872106,2.539180,-1.440138,0.880887,2.002270
239,1.991667,-1.126453,0.872107,2.539172,-1.440086,0.880888,2.002234
240,2.000000,-1.126472,0.872105,2.539159,-1.440046,0.880882,2.002228
241,2.008333,-1.126506,0.872110,2.539149,-1.440022,0.880875,2.002222
242,2.016667,-1.126531,0.872104,2.539125,-1.440020,0.880870,2.002216
243,2.025000,-1.126574,0.872103,2.539114,-1.440022,0.880866,2.002211
244,2.033333,-1.126593,0.872099,2.539085,-1.440043,0.880860,2.002202
245,2.041667,-1.126609,0.872103,2.539050,-1.440071,0.880853,2.002191
246,2.050000,-1.126617,0.872102,2.539008,-1.440102,0.880845,2.002183
247,2.058333,-1.126616,0.872102,2.538978,-1.440146,0.880835,2.002166
248,2.066667,-1.126616,0.872100,2.538947,-1.440179,0.880835,2.002156
249,2.075000,-1.126617,0.872107,2.538921,-1.440216,0.880835,2.002133
250,2.083333,-1.126612,0.872100,2.538904,-1.440244,0.880835,2.002111
251,2.091667,-1.126610,0.872100,2.538893,-1.440270,0.880829,2.002086
252,2.100000,-1.126599,0.872091,2.538885,-1.440283,0.880815,2.002059
253,2.108333,-1.126586,0.872097,2.538874,-1.440291,0.880810,2.002038
254,2.116667,-1.126575,0.872101,2.538852,-1.440289,0.880799,2.002036
255,2.125000,-1.126570,0.872113,2.538842,-1.440277,0.880795,2.002043
256,2.133333,-1.126564,0.872101,2.538842,-1.440265,0.880792,2.002065
257,2.141667,-1.126565,0.872088,2.538852,-1.440252,0.880786,2.002090
258,2.150000,-1.126570,0.872078,2.538851,-1.440246,0.880781,2.002117
259,2.158333,-1.126577,0.872075,2.538852,-1.440234,0.880766,2.002153
260,2.166667,-1.126574,0.872070,2.538851,-1.440228,0.880754,2.002194
261,2.175000,-1.126575,0.872069,2.538840,-1.440220,0.880748,2.002239
262,2.183333,-1.126572,0.872067,2.538828,-1.440219,0.880730,2.002280
263,2.191667,-1.126578,0.872061,2.538826,-1.440219,0.880717,2.002325
264,2.200000,-1.126589,0.872052,2.538809,-1.440226,0.880695,2.002366
265,2.208333,-1.126600,0.872043,2.538819,-1.440239,0.880670,2.002401
266,2.216667,-1.126607,0.872032,2.538790,-1.440263,0.880646,2.002419
267,2.225000,-1.126610,0.872027,2.538767,-1.440302,0.880626,2.002408
268,2.233333,-1.126612,0.872030,2.538734,-1.440343,0.880609,2.002379
269,2.241667,-1.126602,0.872025,2.538715,-1.440386,0.880598,2.002335
270,2.250000,-1.126593,0.872019,2.538680,-1.440424,0.880590,2.002287
271,2.258333,-1.126584,0.872020,2.538653,-1.440454,0.880579,2.002263
272,2.266667,-1.126570,0.872007,2.538622,-1.440469,0.880559,2.002257
273,2.275000,-1.126557,0.872002,2.538606,-1.440472,0.880533,2.002266
274,2.283333,-1.126530,0.871998,2.538582,-1.440468,0.880520,2.002295
275,2.291667,-1.126500,0.872000,2.538562,-1.440459,0.880508,2.002326
276,2.300000,-1.126475,0.872002,2.538540,-1.440445,0.880489,2.002386
277,2.308333,-1.126452,0.872004,2.538534,-1.440443,0.880480,2.002459
278,2.316667,-1.126435,0.872004,2.538530,-1.440444,0.880458,2.002542
279,2.325000,-1.126439,0.872006,2.538521,-1.440447,0.880429,2.002645
280,2.333333,-1.126443,0.872001,2.538525,-1.440466,0.880404,2.002756
281,2.341667,-1.126456,0.871999,2.538524,-1.440488,0.880372,2.002888
282,2.350000,-1.126472,0.871997,2.538521,-1.440518,0.880342,2.003018
283,2.358333,-1.126493,0.871999,2.538520,-1.440562,0.880318,2.003143
284,2.366667,-1.126518,0.871996,2.538517,-1.440608,0.880295,2.003246
285,2.375000,-1.126552,0.871990,2.538499,-1.440661,0.880272,2.003316
286,2.383333,-1.126587,0.871983,2.538493,-1.440718,0.880259,2.003370
287,2.391667,-1.126620,0.871972,2.538467,-1.440766,0.880243,2.003415
288,2.400000,-1.126658,0.871968,2.538458,-1.440803,0.880230,2.003459
289,2.408333,-1.126681,0.871954,2.538443,-1.440838,0.880216,2.003502
290,2.416667,-1.126704,0.871952,2.538411,-1.440860,0.880200,2.003561
291,2.425000,-1.126715,0.871948,2.538391,-1.440871,0.880186,2.003616
292,2.433333,-1.126727,0.871938,2.538366,-1.440877,0.880171,2.003672
293,2.441667,-1.126733,0.871927,2.538349,-1.440874,0.880168,2.003716
294,2.450000,-1.126733,0.871920,2.538333,-1.440882,0.880162,2.003740
295,2.458333,-1.126735,0.871912,2.538311,-1.440888,0.880159,2.003746
296,2.466667,-1.126732,0.871909,2.538288,-1.440900,0.880163,2.003735
297,2.475000,-1.126720,0.871910,2.538276,-1.440919,0.880175,2.003706
298,2.483333,-1.126709,0.871913,2.538259,-1.440937,0.880185,2.003666
299,2.491667,-1.126696,0.871919,2.538254,-1.440951,0.880188,2.003638
300,2.500000,-1.126678,0.871930,2.538237,-1.440948,0.880179,2.003612
301,2.508333,-1.126656,0.871929,2.538225,-1.440937,0.880156,2.003597
302,2.516667,-1.126630,0.871936,2.538194,-1.440919,0.880125,2.003584
303,2.525000,-1.126583,0.871934,2.538171,-1.440895,0.880108,2.003588
304,2.533333,-1.126545,0.871943,2.538156,-1.440869,0.880091,2.003592
305,2.541667,-1.126505,0.871956,2.538141,-1.440840,0.880081,2.003623
306,2.550000,-1.126465,0.871968,2.538127,-1.440819,0.880068,2.003662
307,2.558333,-1.126434,0.871988,2.538101,-1.440802,0.880053,2.003697
308,2.566667,-1.126411,0.872006,2.538073,-1.440800,0.880032,2.003727
309,2.575000,-1.126389,0.872019,2.538050,-1.440804,0.880019,2.003752
310,2.583333,-1.126377,0.872027,2.538028,-1.440825,0.880007,2.003769
311,2.591667,-1.126377,0.872035,2.538006,-1.440861,0.880003,2.003779
312,2.600000,-1.126389,0.872046,2.537971,-1.440902,0.880006,2.003766
313,2.608333,-1.126392,0.872052,2.537948,-1.440941,0.880015,2.003743
314,2.616667,-1.126396,0.872057,2.537917,-1.440970,0.880025,2.003706
315,2.625000,-1.126404,0.872070,2.537870,-1.440990,0.880034,2.003659
316,2.633333,-1.126414,0.872078,2.537839,-1.440999,0.880032,2.003618
317,2.641667,-1.126422,0.872089,2.537810,-1.440993,0.880027,2.003575
318,2.650000,-1.126443,0.872103,2.537798,-1.440979,0.880017,2.003543
319,2.658333,-1.126461,0.872106,2.537794,-1.440956,0.880015,2.003523
320,2.666667,-1.126483,0.872120,2.537807,-1.440934,0.880009,2.003520
321,2.675000,-1.126510,0.872138,2.537814,-1.440904,0.879997,2.003516
322,2.683333,-1.126534,0.872155,2.537824,-1.440868,0.879980,2.003508
323,2.691667,-1.126560,0.872165,2.537846,-1.440836,0.879980,2.003495
