Format Version,1.21,Take Name,PatrikSimonAA2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 12.00.37.708 AM,Total Frames in Take,30597,Total Exported Frames,30597,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
0,0.000000,-1.073578,0.954813,2.838063,-1.554606,0.922690,1.715679
1,0.008333,-1.072929,0.954031,2.837858,-1.554450,0.922360,1.715121
2,0.016667,-1.072407,0.953253,2.837673,-1.554179,0.922047,1.714568
3,0.025000,-1.072026,0.952475,2.837534,-1.553860,0.921759,1.714073
4,0.033333,-1.071789,0.951740,2.837390,-1.553470,0.921488,1.713570
5,0.041667,-1.071737,0.951092,2.837316,-1.553042,0.921239,1.713038
6,0.050000,-1.071845,0.950521,2.837271,-1.552608,0.921035,1.712548
7,0.058333,-1.072104,0.950030,2.837250,-1.552156,0.920868,1.712077
8,0.066667,-1.072488,0.949602,2.837219,-1.551723,0.920752,1.711627
9,0.075000,-1.072962,0.949256,2.837126,-1.551358,0.920671,1.711218
10,0.083333,-1.073513,0.948934,2.836986,-1.551079,0.920603,1.710857
11,0.091667,-1.074153,0.948610,2.836805,-1.550883,0.920567,1.710522
12,0.100000,-1.074805,0.948282,2.836552,-1.550812,0.920560,1.710226
13,0.108333,-1.075525,0.947911,2.836286,-1.550863,0.920547,1.709980
14,0.116667,-1.076277,0.947508,2.835963,-1.551044,0.920513,1.709779
15,0.125000,-1.077059,0.947034,2.835643,-1.551358,0.920464,1.709618
16,0.133333,-1.077820,0.946583,2.835300,-1.551783,0.920396,1.709503
17,0.141667,-1.078574,0.946055,2.834924,-1.552336,0.920304,1.709466
18,0.150000,-1.079269,0.945550,2.834570,-1.553025,0.920200,1.709464
19,0.158333,-1.080002,0.945056,2.834240,-1.553786,0.920093,1.709536
20,0.166667,-1.080692,0.944556,2.833941,-1.554661,0.919972,1.709629
21,0.175000,-1.081349,0.944068,2.833628,-1.555587,0.919840,1.709763
22,0.183333,-1.081971,0.943603,2.833389,-1.556561,0.919685,1.709974
23,0.191667,-1.082581,0.943122,2.833145,-1.557581,0.919518,1.710233
24,0.200000,-1.083103,0.942645,2.832912,-1.558637,0.919362,1.710496
25,0.208333,-1.083580,0.942152,2.832698,-1.559710,0.919175,1.710758
26,0.216667,-1.084083,0.941671,2.832535,-1.560808,0.919028,1.711022
27,0.225000,-1.084588,0.941206,2.832457,-1.561898,0.918860,1.711303
28,0.233333,-1.085092,0.940742,2.832448,-1.562982,0.918707,1.711508
29,0.241667,-1.085550,0.940274,2.832459,-1.564038,0.918535,1.711675
30,0.250000,-1.085999,0.939861,2.832540,-1.565054,0.918357,1.711794
31,0.258333,-1.086413,0.939488,2.832671,-1.565943,0.918180,1.711857
32,0.266667,-1.086777,0.939210,2.832805,-1.566719,0.918061,1.711886
33,0.275000,-1.087092,0.938999,2.832962,-1.567385,0.917962,1.711890
34,0.283333,-1.087348,0.938857,2.833145,-1.567911,0.917907,1.711875
35,0.291667,-1.087598,0.938766,2.833389,-1.568404,0.917847,1.711996
36,0.300000,-1.087812,0.938738,2.833667,-1.568697,0.917982,1.711906
37,0.308333,-1.088004,0.938787,2.833968,-1.568888,0.918193,1.711842
38,0.316667,-1.088176,0.938897,2.834283,-1.568956,0.918481,1.711813
39,0.325000,-1.088337,0.939081,2.834626,-1.568907,0.918841,1.711781
40,0.333333,-1.088481,0.939315,2.834973,-1.568745,0.919273,1.711787
41,0.341667,-1.088617,0.939596,2.835346,-1.568487,0.919775,1.711832
42,0.350000,-1.088769,0.939920,2.835742,-1.568121,0.920299,1.711831
43,0.358333,-1.088897,0.940283,2.836139,-1.567683,0.920852,1.711864
44,0.366667,-1.089020,0.940696,2.836576,-1.567213,0.921418,1.711879
45,0.375000,-1.089118,0.941113,2.836993,-1.566711,0.921982,1.711917
46,0.383333,-1.089180,0.941570,2.837405,-1.566220,0.922551,1.711981
47,0.391667,-1.089270,0.942031,2.837821,-1.565753,0.923123,1.712050
48,0.400000,-1.089371,0.942473,2.838242,-1.565343,0.923659,1.712147
49,0.408333,-1.089481,0.942896,2.838702,-1.564974,0.924160,1.712296
50,0.416667,-1.089616,0.943299,2.839208,-1.564652,0.924601,1.712458
51,0.425000,-1.089765,0.943682,2.839712,-1.564415,0.924952,1.712620
52,0.433333,-1.089913,0.944068,2.840238,-1.564257,0.925227,1.712784
53,0.441667,-1.090071,0.944499,2.840809,-1.564169,0.925436,1.712951
54,0.450000,-1.090215,0.944912,2.841396,-1.564172,0.925589,1.713108
55,0.458333,-1.090348,0.945293,2.841956,-1.564259,0.925668,1.713257
56,0.466667,-1.090501,0.945721,2.842568,-1.564437,0.925658,1.713405
57,0.475000,-1.090653,0.946173,2.843171,-1.564684,0.925539,1.713554
58,0.483333,-1.090758,0.946645,2.843755,-1.564977,0.925321,1.713679
59,0.491667,-1.090858,0.947134,2.844296,-1.565318,0.925018,1.713798
60,0.500000,-1.090920,0.947671,2.844832,-1.565701,0.924645,1.713908
61,0.508333,-1.090938,0.948263,2.845365,-1.566102,0.924244,1.714000
62,0.516667,-1.090930,0.948882,2.845880,-1.566566,0.923803,1.714102
63,0.525000,-1.090899,0.949496,2.846401,-1.567083,0.923345,1.714210
64,0.533333,-1.090801,0.950138,2.846974,-1.567595,0.922885,1.714374
65,0.541667,-1.090703,0.950818,2.847591,-1.568111,0.922408,1.714593
66,0.550000,-1.090566,0.951503,2.848226,-1.568613,0.921936,1.714850
67,0.558333,-1.090378,0.952204,2.848911,-1.569108,0.921493,1.715090
68,0.566667,-1.090185,0.952904,2.849633,-1.569608,0.921078,1.715306
69,0.575000,-1.089949,0.953549,2.850409,-1.570052,0.920716,1.715493
70,0.583333,-1.089710,0.954176,2.851202,-1.570439,0.920398,1.715669
71,0.591667,-1.089476,0.954763,2.852049,-1.570795,0.920105,1.715819
72,0.600000,-1.089229,0.955252,2.852908,-1.571071,0.919863,1.715925
73,0.608333,-1.088948,0.955718,2.853773,-1.571256,0.919665,1.716024
74,0.616667,-1.088643,0.956150,2.854637,-1.571339,0.919540,1.716127
75,0.625000,-1.088327,0.956538,2.855479,-1.571327,0.919487,1.716241
76,0.633333,-1.088000,0.956945,2.856338,-1.571230,0.919511,1.716351
77,0.641667,-1.087664,0.957327,2.857181,-1.571047,0.919579,1.716459
78,0.650000,-1.087335,0.957685,2.858023,-1.570756,0.919692,1.716555
79,0.658333,-1.087013,0.958071,2.858866,-1.570372,0.919812,1.716645
80,0.666667,-1.086691,0.958477,2.859682,-1.569913,0.919944,1.716740
81,0.675000,-1.086417,0.958891,2.860498,-1.569395,0.920086,1.716849
82,0.683333,-1.086186,0.959339,2.861275,-1.568847,0.920253,1.716941
83,0.691667,-1.085977,0.959823,2.862048,-1.568308,0.920426,1.717015
84,0.700000,-1.085828,0.960295,2.862782,-1.567797,0.920585,1.717078
85,0.708333,-1.085716,0.960791,2.863484,-1.567312,0.920743,1.717107
86,0.716667,-1.085721,0.961365,2.864238,-1.566875,0.920866,1.717102
87,0.725000,-1.085756,0.961874,2.864897,-1.566468,0.920961,1.717085
88,0.733333,-1.085879,0.962399,2.865554,-1.566107,0.921044,1.717058
89,0.741667,-1.086100,0.962997,2.866200,-1.565775,0.921123,1.717009
90,0.750000,-1.086462,0.963604,2.866797,-1.565481,0.921210,1.716968
91,0.758333,-1.086915,0.964189,2.867314,-1.565213,0.921277,1.716958
92,0.766667,-1.087470,0.964845,2.867787,-1.564970,0.921320,1.716997
93,0.775000,-1.088104,0.965497,2.868129,-1.564755,0.921320,1.717063
94,0.783333,-1.088800,0.966129,2.868359,-1.564567,0.921286,1.717136
95,0.791667,-1.089544,0.966827,2.868516,-1.564387,0.921209,1.717223
96,0.800000,-1.090311,0.967500,2.868503,-1.564233,0.921095,1.717297
97,0.808333,-1.091121,0.968164,2.868362,-1.564120,0.920962,1.717361
98,0.816667,-1.091934,0.968868,2.868147,-1.564050,0.920815,1.717399
99,0.825000,-1.092788,0.969569,2.867808,-1.564018,0.920647,1.717439
100,0.833333,-1.093616,0.970234,2.867359,-1.564006,0.920462,1.717479
101,0.841667,-1.094462,0.970933,2.866861,-1.563992,0.920258,1.717520
102,0.850000,-1.095271,0.971609,2.866312,-1.563971,0.920038,1.717579
103,0.858333,-1.096081,0.972305,2.865737,-1.563933,0.919819,1.717628
104,0.866667,-1.096853,0.973034,2.865170,-1.563889,0.919614,1.717679
105,0.875000,-1.097565,0.973756,2.864601,-1.563844,0.919411,1.717726
106,0.883333,-1.098196,0.974517,2.864044,-1.563802,0.919218,1.717765
107,0.891667,-1.098760,0.975313,2.863523,-1.563763,0.919047,1.717770
108,0.900000,-1.099265,0.976084,2.863046,-1.563712,0.918896,1.717758
109,0.908333,-1.099705,0.976828,2.862626,-1.563655,0.918791,1.717729
