Format Version,1.21,Take Name,SimonPatrikBB1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 12.18.41.838 AM,Total Frames in Take,27207,Total Exported Frames,27207,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
73,0.608333,-1.500214,0.901745,2.038294,-1.129586,0.891581,2.568078
74,0.616667,-1.500179,0.901712,2.038182,-1.129486,0.891584,2.568145
75,0.625000,-1.500158,0.901669,2.038071,-1.129417,0.891590,2.568186
76,0.633333,-1.500149,0.901614,2.037968,-1.129363,0.891585,2.568237
77,0.641667,-1.500153,0.901555,2.037869,-1.129321,0.891594,2.568285
78,0.650000,-1.500172,0.901476,2.037772,-1.129289,0.891614,2.568338
79,0.658333,-1.500206,0.901391,2.037691,-1.129245,0.891621,2.568398
80,0.666667,-1.500232,0.901299,2.037607,-1.129205,0.891631,2.568436
81,0.675000,-1.500274,0.901202,2.037537,-1.129147,0.891639,2.568501
82,0.683333,-1.500333,0.901096,2.037480,-1.129097,0.891651,2.568570
83,0.691667,-1.500404,0.900991,2.037437,-1.129064,0.891649,2.568650
84,0.700000,-1.500501,0.900884,2.037411,-1.129040,0.891630,2.568746
85,0.708333,-1.500617,0.900785,2.037400,-1.129027,0.891611,2.568842
86,0.716667,-1.500745,0.900687,2.037387,-1.129006,0.891583,2.568934
87,0.725000,-1.500867,0.900604,2.037377,-1.128994,0.891552,2.569005
88,0.733333,-1.500988,0.900539,2.037377,-1.128977,0.891527,2.569067
89,0.741667,-1.501102,0.900498,2.037368,-1.128965,0.891500,2.569122
90,0.750000,-1.501220,0.900498,2.037381,-1.128962,0.891462,2.569182
91,0.758333,-1.501352,0.900549,2.037419,-1.128974,0.891419,2.569239
92,0.766667,-1.501504,0.900666,2.037480,-1.128999,0.891362,2.569291
93,0.775000,-1.501699,0.900898,2.037549,-1.129033,0.891322,2.569371
94,0.783333,-1.501956,0.901290,2.037550,-1.129077,0.891287,2.569455
95,0.791667,-1.502283,0.901952,2.037410,-1.129123,0.891256,2.569525
96,0.800000,-1.502691,0.902911,2.037071,-1.129163,0.891226,2.569569
97,0.808333,-1.503121,0.904178,2.036481,-1.129220,0.891209,2.569623
98,0.816667,-1.503650,0.905678,2.035696,-1.129280,0.891181,2.569655
99,0.825000,-1.504308,0.907236,2.034666,-1.129339,0.891163,2.569692
100,0.833333,-1.504952,0.908700,2.033495,-1.129408,0.891144,2.569718
101,0.841667,-1.505479,0.909998,2.032386,-1.129443,0.891140,2.569739
102,0.850000,-1.505940,0.911111,2.031358,-1.129452,0.891141,2.569744
103,0.858333,-1.506332,0.912027,2.030471,-1.129431,0.891146,2.569741
104,0.866667,-1.506572,0.912771,2.029669,-1.129386,0.891151,2.569740
105,0.875000,-1.506737,0.913435,2.028942,-1.129319,0.891150,2.569737
106,0.883333,-1.506757,0.914089,2.028174,-1.129244,0.891148,2.569751
107,0.891667,-1.506719,0.914704,2.027390,-1.129147,0.891146,2.569759
108,0.900000,-1.506693,0.915427,2.026564,-1.129038,0.891139,2.569755
109,0.908333,-1.506709,0.916172,2.025681,-1.128909,0.891138,2.569738
110,0.916667,-1.506767,0.916966,2.024744,-1.128777,0.891121,2.569717
111,0.925000,-1.506708,0.917748,2.023834,-1.128644,0.891110,2.569715
112,0.933333,-1.506531,0.918449,2.022906,-1.128520,0.891096,2.569711
113,0.941667,-1.506234,0.919076,2.021964,-1.128402,0.891081,2.569710
114,0.950000,-1.505823,0.919563,2.021049,-1.128294,0.891069,2.569711
115,0.958333,-1.505334,0.919929,2.020192,-1.128193,0.891060,2.569707
116,0.966667,-1.504788,0.920233,2.019375,-1.128097,0.891064,2.569706
117,0.975000,-1.504261,0.920455,2.018613,-1.128020,0.891075,2.569735
118,0.983333,-1.503736,0.920673,2.017867,-1.127952,0.891078,2.569751
119,0.991667,-1.503205,0.920894,2.017169,-1.127894,0.891077,2.569757
120,1.000000,-1.502714,0.921157,2.016425,-1.127848,0.891087,2.569767
121,1.008333,-1.502274,0.921417,2.015651,-1.127807,0.891100,2.569751
122,1.016667,-1.501837,0.921663,2.014888,-1.127768,0.891120,2.569740
123,1.025000,-1.501388,0.921893,2.014174,-1.127736,0.891145,2.569728
124,1.033333,-1.500942,0.922019,2.013542,-1.127715,0.891163,2.569724
125,1.041667,-1.500469,0.922029,2.012995,-1.127699,0.891170,2.569722
126,1.050000,-1.499966,0.921928,2.012496,-1.127702,0.891176,2.569751
127,1.058333,-1.499492,0.921686,2.012071,-1.127699,0.891173,2.569786
128,1.066667,-1.499002,0.921312,2.011695,-1.127704,0.891175,2.569811
129,1.075000,-1.498526,0.920916,2.011400,-1.127694,0.891174,2.569840
130,1.083333,-1.498163,0.920565,2.011178,-1.127687,0.891176,2.569861
131,1.091667,-1.497955,0.920293,2.010987,-1.127675,0.891181,2.569874
132,1.100000,-1.497875,0.920155,2.010773,-1.127672,0.891182,2.569887
133,1.108333,-1.497876,0.920131,2.010492,-1.127688,0.891178,2.569890
134,1.116667,-1.497930,0.920181,2.010179,-1.127705,0.891183,2.569880
135,1.125000,-1.498019,0.920271,2.009867,-1.127711,0.891188,2.569857
136,1.133333,-1.498141,0.920366,2.009572,-1.127706,0.891208,2.569802
137,1.141667,-1.498317,0.920430,2.009345,-1.127690,0.891235,2.569755
138,1.150000,-1.498518,0.920469,2.009173,-1.127661,0.891258,2.569710
139,1.158333,-1.498748,0.920486,2.009015,-1.127642,0.891274,2.569651
140,1.166667,-1.499001,0.920480,2.008845,-1.127622,0.891287,2.569609
141,1.175000,-1.499302,0.920457,2.008692,-1.127597,0.891304,2.569559
142,1.183333,-1.499643,0.920430,2.008544,-1.127566,0.891335,2.569510
143,1.191667,-1.500007,0.920428,2.008401,-1.127526,0.891383,2.569439
144,1.200000,-1.500386,0.920463,2.008266,-1.127477,0.891453,2.569370
145,1.208333,-1.500766,0.920534,2.008141,-1.127422,0.891550,2.569291
146,1.216667,-1.501176,0.920631,2.008032,-1.127381,0.891679,2.569186
147,1.225000,-1.501594,0.920745,2.007942,-1.127346,0.891825,2.569063
148,1.233333,-1.501978,0.920868,2.007860,-1.127317,0.891993,2.568921
149,1.241667,-1.502332,0.920998,2.007800,-1.127282,0.892218,2.568766
150,1.250000,-1.502649,0.921124,2.007763,-1.127218,0.892509,2.568491
151,1.258333,-1.502913,0.921237,2.007759,-1.127154,0.892879,2.568099
152,1.266667,-1.503126,0.921345,2.007764,-1.127085,0.893315,2.567592
153,1.275000,-1.503300,0.921458,2.007761,-1.127033,0.893881,2.567005
154,1.283333,-1.503418,0.921575,2.007771,-1.127041,0.894560,2.566258
155,1.291667,-1.503492,0.921695,2.007761,-1.127085,0.895409,2.565332
156,1.300000,-1.503538,0.921813,2.007740,-1.127186,0.896379,2.564248
157,1.308333,-1.503546,0.921914,2.007732,-1.127348,0.897497,2.562897
158,1.316667,-1.503520,0.922004,2.007761,-1.127574,0.898748,2.561195
159,1.325000,-1.503464,0.922093,2.007808,-1.127840,0.900136,2.559243
160,1.333333,-1.503358,0.922176,2.007875,-1.128157,0.901638,2.556878
161,1.341667,-1.503146,0.922259,2.007984,-1.128501,0.903223,2.554265
162,1.350000,-1.502839,0.922315,2.008110,-1.128879,0.904983,2.551287
163,1.358333,-1.502432,0.922337,2.008230,-1.129215,0.906811,2.547875
164,1.366667,-1.501994,0.922322,2.008353,-1.129583,0.908781,2.544203
165,1.375000,-1.501530,0.922276,2.008494,-1.129921,0.910850,2.540267
166,1.383333,-1.501043,0.922238,2.008613,-1.130276,0.913071,2.536011
167,1.391667,-1.500553,0.922183,2.008749,-1.130722,0.915409,2.531664
168,1.400000,-1.500037,0.922132,2.008854,-1.131215,0.917892,2.527103
169,1.408333,-1.499553,0.922080,2.008947,-1.131779,0.920520,2.522439
170,1.416667,-1.499069,0.922020,2.009045,-1.132384,0.923340,2.517612
171,1.425000,-1.498630,0.921945,2.009133,-1.133055,0.926287,2.512645
172,1.433333,-1.498211,0.921876,2.009237,-1.133709,0.929369,2.507481
173,1.441667,-1.497848,0.921825,2.009365,-1.134430,0.932551,2.502178
174,1.450000,-1.497480,0.921795,2.009486,-1.135158,0.935794,2.496761
175,1.458333,-1.497108,0.921766,2.009568,-1.135896,0.939121,2.491184
176,1.466667,-1.496747,0.921737,2.009618,-1.136635,0.942576,2.485467
177,1.475000,-1.496409,0.921707,2.009675,-1.137387,0.946063,2.479632
178,1.483333,-1.496089,0.921660,2.009718,-1.138137,0.949657,2.473631
179,1.491667,-1.495765,0.921605,2.009769,-1.138933,0.953330,2.467545
180,1.500000,-1.495465,0.921516,2.009872,-1.139729,0.957068,2.461288
181,1.508333,-1.495207,0.921413,2.009966,-1.140576,0.960872,2.455028
182,1.516667,-1.494972,0.921293,2.010089,-1.141425,0.964721,2.448645
183,1.525000,-1.494785,0.921150,2.010207,-1.142288,0.968642,2.442212
184,1.533333,-1.494650,0.920971,2.010343,-1.143122,0.972627,2.435772
185,1.541667,-1.494609,0.920761,2.010540,-1.143842,0.976668,2.429236
186,1.550000,-1.494654,0.920545,2.010822,-1.144477,0.980748,2.422742
187,1.558333,-1.494708,0.920353,2.011054,-1.145020,0.984965,2.415987
188,1.566667,-1.494766,0.920137,2.011214,-1.145589,0.989144,2.409847
189,1.575000,-1.494876,0.919913,2.011413,-1.146087,0.993444,2.403452
190,1.583333,-1.495012,0.919671,2.011652,-1.146538,0.997745,2.397035
191,1.591667,-1.495136,0.919398,2.011983,-1.146963,1.002100,2.390680
192,1.600000,-1.495195,0.919072,2.012493,-1.147352,1.006459,2.384342
193,1.608333,-1.495083,0.918699,2.013212,-1.147710,1.010859,2.378059
194,1.616667,-1.494792,0.918256,2.014307,-1.148007,1.015269,2.371849
195,1.625000,-1.494305,0.917769,2.015782,-1.148262,1.019703,2.365774
196,1.633333,-1.493657,0.917318,2.017657,-1.148477,1.024137,2.359765
197,1.641667,-1.492855,0.916898,2.019937,-1.148623,1.028551,2.353888
198,1.650000,-1.491982,0.916586,2.022646,-1.148738,1.032959,2.348086
199,1.658333,-1.491034,0.916336,2.025993,-1.148806,1.037326,2.342418
200,1.666667,-1.490253,0.916116,2.029488,-1.148806,1.041681,2.336904
201,1.675000,-1.489362,0.915913,2.033405,-1.148797,1.045996,2.331517
202,1.683333,-1.488608,0.915805,2.037792,-1.148763,1.050279,2.326270
203,1.691667,-1.487847,0.915725,2.042482,-1.148736,1.054482,2.321145
204,1.700000,-1.487050,0.915673,2.047441,-1.148635,1.058594,2.316160
205,1.708333,-1.486350,0.915626,2.052623,-1.148513,1.062629,2.311279
206,1.716667,-1.485918,0.915403,2.057975,-1.148361,1.066524,2.306511
207,1.725000,-1.485433,0.915250,2.063455,-1.148175,1.070288,2.301850
208,1.733333,-1.485126,0.915209,2.068955,-1.148076,1.073992,2.297332
209,1.741667,-1.484966,0.915317,2.074292,-1.148003,1.077597,2.292960
210,1.750000,-1.484794,0.915221,2.079057,-1.147966,1.081108,2.288685
211,1.758333,-1.484174,0.915240,2.083720,-1.147996,1.084527,2.284539
212,1.766667,-1.483621,0.915247,2.088131,-1.148011,1.087860,2.280518
213,1.775000,-1.482911,0.915846,2.092554,-1.148033,1.091094,2.276599
214,1.783333,-1.481793,0.916372,2.096404,-1.148034,1.094246,2.272806
215,1.791667,-1.480441,0.917309,2.100471,-1.148028,1.097313,2.269109
216,1.800000,-1.478811,0.918357,2.104393,-1.148014,1.100290,2.265538
217,1.808333,-1.476993,0.919314,2.108161,-1.147982,1.103168,2.262038
218,1.816667,-1.474835,0.920481,2.111797,-1.147939,1.105954,2.258649
219,1.825000,-1.472419,0.921645,2.115393,-1.147933,1.108625,2.255454
220,1.833333,-1.469802,0.922757,2.118831,-1.147975,1.111242,2.252357
221,1.841667,-1.467032,0.923965,2.122122,-1.147998,1.113775,2.249281
222,1.850000,-1.464239,0.925215,2.125566,-1.148085,1.116242,2.246321
223,1.858333,-1.460921,0.926507,2.128320,-1.148209,1.118615,2.243495
224,1.866667,-1.457578,0.927953,2.131024,-1.148336,1.120912,2.240768
225,1.875000,-1.454145,0.929575,2.133734,-1.148518,1.123093,2.238135
226,1.883333,-1.450539,0.931465,2.136569,-1.148738,1.125187,2.235583
227,1.891667,-1.446842,0.933572,2.139464,-1.148978,1.127238,2.232920
228,1.900000,-1.443076,0.935847,2.142331,-1.149450,1.129140,2.230521
229,1.908333,-1.439224,0.938271,2.145235,-1.150017,1.130958,2.228328
230,1.916667,-1.435352,0.941043,2.148401,-1.150650,1.132672,2.226131
231,1.925000,-1.431461,0.943793,2.151395,-1.151379,1.134290,2.223973
232,1.933333,-1.427445,0.946402,2.154200,-1.152170,1.135810,2.221855
233,1.941667,-1.423484,0.949116,2.157139,-1.152951,1.137192,2.219825
234,1.950000,-1.419616,0.952058,2.160045,-1.153727,1.138426,2.217905
235,1.958333,-1.416184,0.955657,2.163150,-1.154461,1.139520,2.216082
236,1.966667,-1.412416,0.958705,2.165897,-1.155215,1.140498,2.214345
237,1.975000,-1.408687,0.961805,2.168586,-1.156043,1.141381,2.212699
238,1.983333,-1.404991,0.964904,2.171144,-1.156964,1.142172,2.211077
239,1.991667,-1.401432,0.968059,2.173671,-1.158020,1.142847,2.209519
240,2.000000,-1.397958,0.971242,2.176085,-1.159207,1.143441,2.207993
241,2.008333,-1.394562,0.974413,2.178364,-1.160475,1.143924,2.206524
242,2.016667,-1.391259,0.977580,2.180579,-1.161893,1.144340,2.205129
243,2.025000,-1.388112,0.980723,2.182651,-1.163412,1.144658,2.203853
244,2.033333,-1.385088,0.983813,2.184606,-1.164954,1.144897,2.202675
245,2.041667,-1.382147,0.986877,2.186434,-1.166404,1.145066,2.201640
246,2.050000,-1.379337,0.989891,2.188102,-1.167805,1.145185,2.200754
247,2.058333,-1.376624,0.992826,2.189601,-1.169166,1.145263,2.200067
248,2.066667,-1.374101,0.995678,2.190979,-1.170496,1.145358,2.199515
249,2.075000,-1.371739,0.998481,2.192283,-1.171863,1.145482,2.199151
250,2.083333,-1.369520,1.001147,2.193471,-1.173276,1.145710,2.198915
251,2.091667,-1.367450,1.003720,2.194543,-1.174763,1.146025,2.198815
252,2.100000,-1.365500,1.006161,2.195525,-1.176262,1.146418,2.198861
253,2.108333,-1.363732,1.008517,2.196419,-1.177755,1.146876,2.198971
254,2.116667,-1.362081,1.010742,2.197162,-1.179122,1.147365,2.199136
255,2.125000,-1.360558,1.012811,2.197778,-1.180417,1.147881,2.199410
256,2.133333,-1.359213,1.014775,2.198367,-1.181549,1.148524,2.199756
257,2.141667,-1.358000,1.016528,2.198806,-1.182508,1.149284,2.200099
258,2.150000,-1.356993,1.018199,2.199260,-1.183245,1.150215,2.200486
259,2.158333,-1.356289,1.019749,2.199563,-1.183686,1.151267,2.200856
260,2.166667,-1.355764,1.021161,2.199790,-1.183675,1.152414,2.201192
261,2.175000,-1.355197,1.022384,2.200059,-1.183195,1.153580,2.201468
262,2.183333,-1.354648,1.023389,2.200152,-1.182344,1.154820,2.201813
263,2.191667,-1.354161,1.024254,2.200195,-1.181268,1.156120,2.202235
264,2.200000,-1.353675,1.024935,2.200148,-1.180033,1.157579,2.202711
265,2.208333,-1.353380,1.025630,2.200080,-1.178629,1.159097,2.203373
266,2.216667,-1.353173,1.026207,2.199948,-1.177150,1.160753,2.204300
267,2.225000,-1.353200,1.026806,2.199817,-1.175573,1.162531,2.205519
268,2.233333,-1.353069,1.027191,2.199287,-1.173882,1.164392,2.206987
269,2.241667,-1.353557,1.027857,2.199494,-1.172075,1.166250,2.208696
270,2.250000,-1.353864,1.028288,2.199271,-1.170093,1.167982,2.210562
271,2.258333,-1.354233,1.028549,2.198910,-1.167968,1.169564,2.212602
272,2.266667,-1.354723,1.028736,2.198497,-1.165691,1.170914,2.214773
273,2.275000,-1.355279,1.028810,2.198016,-1.163317,1.172058,2.217165
274,2.283333,-1.355918,1.028777,2.197411,-1.160896,1.173057,2.219742
275,2.291667,-1.356520,1.028642,2.196692,-1.158448,1.173902,2.222507
276,2.300000,-1.357226,1.028443,2.195924,-1.155995,1.174595,2.225454
277,2.308333,-1.357980,1.028117,2.195085,-1.153544,1.175101,2.228560
278,2.316667,-1.358759,1.027659,2.194127,-1.151100,1.175382,2.231768
279,2.325000,-1.359645,1.027055,2.193126,-1.148645,1.175394,2.235072
280,2.333333,-1.360630,1.026319,2.192122,-1.146155,1.175094,2.238456
281,2.341667,-1.361722,1.025530,2.191132,-1.143680,1.174486,2.241915
282,2.350000,-1.362840,1.024668,2.190081,-1.141311,1.173565,2.245881
283,2.358333,-1.364006,1.023795,2.188934,-1.138925,1.172367,2.249800
284,2.366667,-1.365140,1.022755,2.187761,-1.136711,1.170963,2.253906
285,2.375000,-1.366338,1.021561,2.186492,-1.134658,1.169262,2.258211
286,2.383333,-1.367583,1.020204,2.185135,-1.132794,1.167258,2.262687
287,2.391667,-1.368916,1.018676,2.183642,-1.131195,1.164955,2.267341
288,2.400000,-1.370367,1.016912,2.182032,-1.129797,1.162359,2.272134
289,2.408333,-1.371904,1.015027,2.180305,-1.128595,1.159503,2.277102
290,2.416667,-1.373502,1.013035,2.178386,-1.127600,1.156376,2.282153
291,2.425000,-1.375137,1.010918,2.176332,-1.126786,1.152932,2.287345
292,2.433333,-1.376878,1.008711,2.174115,-1.126158,1.149181,2.292696
293,2.441667,-1.378735,1.006386,2.171756,-1.125764,1.145107,2.298227
294,2.450000,-1.380714,1.003966,2.169287,-1.125592,1.140697,2.304003
295,2.458333,-1.382801,1.001456,2.166713,-1.125587,1.135945,2.309907
296,2.466667,-1.384965,0.998821,2.164021,-1.125775,1.130871,2.315948
297,2.475000,-1.387167,0.996140,2.161236,-1.126168,1.125496,2.322178
298,2.483333,-1.389425,0.993444,2.158313,-1.126680,1.119885,2.328550
299,2.491667,-1.391922,0.990602,2.155495,-1.127328,1.114006,2.335020
300,2.500000,-1.394390,0.987503,2.152130,-1.128069,1.107907,2.341655
301,2.508333,-1.396951,0.984269,2.148673,-1.128960,1.101584,2.348424
302,2.516667,-1.399683,0.980821,2.145060,-1.129915,1.095066,2.355372
303,2.525000,-1.402489,0.977193,2.141281,-1.130943,1.088382,2.362447
304,2.533333,-1.405441,0.973412,2.137312,-1.132027,1.081598,2.369647
305,2.541667,-1.408542,0.969516,2.133252,-1.133161,1.074757,2.377005
306,2.550000,-1.411777,0.965523,2.129083,-1.134304,1.067896,2.384419
307,2.558333,-1.415086,0.961581,2.124875,-1.135483,1.061045,2.391960
308,2.566667,-1.418438,0.957760,2.120700,-1.136711,1.054273,2.399580
309,2.575000,-1.421650,0.954134,2.116560,-1.137869,1.047585,2.407161
310,2.583333,-1.424766,0.950781,2.112493,-1.138935,1.040932,2.414728
311,2.591667,-1.427716,0.947829,2.108668,-1.139844,1.034418,2.422124
312,2.600000,-1.430557,0.945093,2.104610,-1.140515,1.027996,2.429303
