Format Version,1.21,Take Name,DanielElonAA2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 03.24.51.539 PM,Total Frames in Take,24030,Total Exported Frames,24030,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:546,Unlabeled:546,Unlabeled:546,Unlabeled:547,Unlabeled:547,Unlabeled:547
,,"8392B20CF49E3570222","8392B20CF49E3570222","8392B20CF49E3570222","8392B20CF49E3570223","8392B20CF49E3570223","8392B20CF49E3570223"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
73,0.608333,-1.527510,0.893940,1.642892,-1.141177,0.889888,2.904648
74,0.616667,-1.527509,0.893934,1.642919,-1.141175,0.889886,2.904670
75,0.625000,-1.527508,0.893929,1.642958,-1.141174,0.889898,2.904692
76,0.633333,-1.527500,0.893929,1.642987,-1.141169,0.889899,2.904706
77,0.641667,-1.527490,0.893935,1.643015,-1.141168,0.889903,2.904723
78,0.650000,-1.527474,0.893939,1.643051,-1.141170,0.889903,2.904748
79,0.658333,-1.527465,0.893946,1.643082,-1.141173,0.889899,2.904772
80,0.666667,-1.527457,0.893956,1.643113,-1.141166,0.889900,2.904802
81,0.675000,-1.527452,0.893960,1.643135,-1.141157,0.889913,2.904829
82,0.683333,-1.527443,0.893962,1.643160,-1.141141,0.889927,2.904853
83,0.691667,-1.527444,0.893967,1.643169,-1.141132,0.889943,2.904882
84,0.700000,-1.527444,0.893974,1.643184,-1.141125,0.889945,2.904901
85,0.708333,-1.527444,0.893977,1.643208,-1.141127,0.889940,2.904923
86,0.716667,-1.527435,0.893981,1.643237,-1.141143,0.889930,2.904940
87,0.725000,-1.527420,0.893984,1.643267,-1.141156,0.889928,2.904963
88,0.733333,-1.527409,0.893984,1.643294,-1.141161,0.889929,2.904964
89,0.741667,-1.527400,0.893983,1.643312,-1.141171,0.889923,2.904963
90,0.750000,-1.527398,0.893986,1.643325,-1.141185,0.889921,2.904960
91,0.758333,-1.527397,0.893989,1.643329,-1.141204,0.889904,2.904961
92,0.766667,-1.527399,0.893988,1.643336,-1.141221,0.889891,2.904965
93,0.775000,-1.527406,0.893985,1.643338,-1.141239,0.889878,2.904973
94,0.783333,-1.527412,0.893986,1.643341,-1.141250,0.889876,2.904983
95,0.791667,-1.527419,0.893979,1.643334,-1.141248,0.889884,2.904985
96,0.800000,-1.527418,0.893973,1.643337,-1.141242,0.889890,2.904985
97,0.808333,-1.527427,0.893969,1.643338,-1.141242,0.889891,2.904977
98,0.816667,-1.527431,0.893963,1.643337,-1.141248,0.889883,2.904966
99,0.825000,-1.527444,0.893965,1.643335,-1.141261,0.889875,2.904956
100,0.833333,-1.527448,0.893965,1.643349,-1.141274,0.889858,2.904951
101,0.841667,-1.527440,0.893961,1.643366,-1.141280,0.889853,2.904942
102,0.850000,-1.527427,0.893958,1.643388,-1.141277,0.889856,2.904937
103,0.858333,-1.527410,0.893958,1.643408,-1.141266,0.889868,2.904932
104,0.866667,-1.527386,0.893963,1.643434,-1.141258,0.889881,2.904935
105,0.875000,-1.527362,0.893974,1.643472,-1.141252,0.889894,2.904946
106,0.883333,-1.527326,0.893980,1.643509,-1.141254,0.889918,2.904971
107,0.891667,-1.527292,0.893985,1.643553,-1.141263,0.889928,2.904995
108,0.900000,-1.527268,0.893995,1.643585,-1.141271,0.889939,2.905019
109,0.908333,-1.527239,0.893995,1.643616,-1.141261,0.889965,2.905034
110,0.916667,-1.527209,0.893996,1.643655,-1.141246,0.889983,2.905037
111,0.925000,-1.527181,0.894010,1.643697,-1.141234,0.889997,2.905034
112,0.933333,-1.527148,0.894024,1.643742,-1.141243,0.890004,2.905032
113,0.941667,-1.527109,0.894044,1.643790,-1.141263,0.890003,2.905028
114,0.950000,-1.527074,0.894062,1.643837,-1.141284,0.889993,2.905029
115,0.958333,-1.527036,0.894076,1.643885,-1.141296,0.889991,2.905028
116,0.966667,-1.526987,0.894079,1.643933,-1.141301,0.889998,2.905026
117,0.975000,-1.526942,0.894085,1.643991,-1.141297,0.890014,2.905023
118,0.983333,-1.526900,0.894092,1.644038,-1.141302,0.890027,2.905016
119,0.991667,-1.526864,0.894113,1.644091,-1.141310,0.890034,2.905009
120,1.000000,-1.526830,0.894124,1.644156,-1.141330,0.890035,2.905015
121,1.008333,-1.526806,0.894120,1.644226,-1.141343,0.890031,2.905026
122,1.016667,-1.526776,0.894112,1.644296,-1.141355,0.890042,2.905048
123,1.025000,-1.526758,0.894107,1.644366,-1.141353,0.890051,2.905065
124,1.033333,-1.526730,0.894099,1.644444,-1.141352,0.890071,2.905085
125,1.041667,-1.526704,0.894095,1.644531,-1.141361,0.890090,2.905092
126,1.050000,-1.526675,0.894103,1.644626,-1.141370,0.890110,2.905106
127,1.058333,-1.526651,0.894104,1.644719,-1.141389,0.890131,2.905116
128,1.066667,-1.526628,0.894101,1.644816,-1.141424,0.890148,2.905123
129,1.075000,-1.526602,0.894092,1.644920,-1.141470,0.890152,2.905124
130,1.083333,-1.526567,0.894084,1.645020,-1.141524,0.890152,2.905114
131,1.091667,-1.526530,0.894075,1.645125,-1.141580,0.890144,2.905100
132,1.100000,-1.526492,0.894065,1.645231,-1.141632,0.890148,2.905078
133,1.108333,-1.526460,0.894067,1.645338,-1.141677,0.890162,2.905062
134,1.116667,-1.526419,0.894066,1.645450,-1.141717,0.890186,2.905046
135,1.125000,-1.526381,0.894067,1.645561,-1.141747,0.890203,2.905034
136,1.133333,-1.526338,0.894063,1.645660,-1.141776,0.890212,2.905024
137,1.141667,-1.526303,0.894053,1.645767,-1.141799,0.890220,2.905017
138,1.150000,-1.526271,0.894048,1.645858,-1.141818,0.890226,2.905006
139,1.158333,-1.526247,0.894046,1.645945,-1.141818,0.890238,2.904997
140,1.166667,-1.526228,0.894049,1.646018,-1.141813,0.890254,2.904987
141,1.175000,-1.526219,0.894058,1.646087,-1.141798,0.890271,2.904983
142,1.183333,-1.526211,0.894060,1.646150,-1.141786,0.890281,2.904988
143,1.191667,-1.526204,0.894051,1.646202,-1.141774,0.890274,2.904987
144,1.200000,-1.526197,0.894037,1.646256,-1.141765,0.890269,2.905001
145,1.208333,-1.526196,0.894032,1.646302,-1.141758,0.890266,2.905020
146,1.216667,-1.526205,0.894027,1.646333,-1.141761,0.890272,2.905049
147,1.225000,-1.526213,0.894027,1.646364,-1.141755,0.890285,2.905082
148,1.233333,-1.526218,0.894024,1.646384,-1.141753,0.890299,2.905119
149,1.241667,-1.526216,0.894026,1.646406,-1.141746,0.890317,2.905163
150,1.250000,-1.526209,0.894025,1.646434,-1.141738,0.890327,2.905201
151,1.258333,-1.526198,0.894026,1.646456,-1.141731,0.890337,2.905236
152,1.266667,-1.526189,0.894025,1.646480,-1.141726,0.890344,2.905277
153,1.275000,-1.526186,0.894028,1.646497,-1.141719,0.890358,2.905312
154,1.283333,-1.526190,0.894029,1.646515,-1.141714,0.890372,2.905345
155,1.291667,-1.526188,0.894029,1.646533,-1.141709,0.890376,2.905375
156,1.300000,-1.526180,0.894032,1.646552,-1.141706,0.890374,2.905403
157,1.308333,-1.526164,0.894033,1.646574,-1.141709,0.890364,2.905424
158,1.316667,-1.526142,0.894034,1.646596,-1.141711,0.890355,2.905439
159,1.325000,-1.526117,0.894036,1.646620,-1.141727,0.890347,2.905455
160,1.333333,-1.526096,0.894035,1.646647,-1.141752,0.890342,2.905466
161,1.341667,-1.526076,0.894038,1.646661,-1.141783,0.890328,2.905469
162,1.350000,-1.526057,0.894036,1.646680,-1.141816,0.890305,2.905471
163,1.358333,-1.526040,0.894032,1.646706,-1.141845,0.890282,2.905467
164,1.366667,-1.526021,0.894039,1.646726,-1.141857,0.890273,2.905463
165,1.375000,-1.525994,0.894047,1.646741,-1.141864,0.890267,2.905453
166,1.383333,-1.525977,0.894053,1.646756,-1.141860,0.890271,2.905449
167,1.391667,-1.525948,0.894069,1.646770,-1.141857,0.890278,2.905447
168,1.400000,-1.525927,0.894078,1.646775,-1.141848,0.890283,2.905453
169,1.408333,-1.525901,0.894094,1.646789,-1.141847,0.890273,2.905446
170,1.416667,-1.525877,0.894095,1.646802,-1.141840,0.890265,2.905450
171,1.425000,-1.525855,0.894093,1.646814,-1.141832,0.890265,2.905450
172,1.433333,-1.525842,0.894091,1.646814,-1.141827,0.890277,2.905451
173,1.441667,-1.525823,0.894087,1.646815,-1.141817,0.890287,2.905448
174,1.450000,-1.525804,0.894095,1.646807,-1.141818,0.890299,2.905443
175,1.458333,-1.525791,0.894098,1.646792,-1.141825,0.890296,2.905442
176,1.466667,-1.525780,0.894103,1.646772,-1.141838,0.890293,2.905440
177,1.475000,-1.525769,0.894114,1.646749,-1.141851,0.890287,2.905442
178,1.483333,-1.525767,0.894115,1.646711,-1.141868,0.890281,2.905442
179,1.491667,-1.525765,0.894118,1.646670,-1.141884,0.890285,2.905447
180,1.500000,-1.525762,0.894115,1.646626,-1.141891,0.890283,2.905447
181,1.508333,-1.525763,0.894114,1.646579,-1.141901,0.890275,2.905441
182,1.516667,-1.525776,0.894117,1.646535,-1.141911,0.890266,2.905443
183,1.525000,-1.525800,0.894114,1.646493,-1.141920,0.890253,2.905444
184,1.533333,-1.525821,0.894114,1.646461,-1.141918,0.890250,2.905453
185,1.541667,-1.525835,0.894109,1.646437,-1.141915,0.890250,2.905472
186,1.550000,-1.525854,0.894104,1.646422,-1.141904,0.890248,2.905493
187,1.558333,-1.525858,0.894102,1.646414,-1.141883,0.890257,2.905512
188,1.566667,-1.525862,0.894106,1.646416,-1.141855,0.890272,2.905532
189,1.575000,-1.525864,0.894116,1.646423,-1.141832,0.890293,2.905550
190,1.583333,-1.525861,0.894124,1.646444,-1.141817,0.890317,2.905568
191,1.591667,-1.525854,0.894128,1.646474,-1.141821,0.890330,2.905588
192,1.600000,-1.525842,0.894126,1.646515,-1.141843,0.890338,2.905594
193,1.608333,-1.525823,0.894128,1.646569,-1.141873,0.890335,2.905592
194,1.616667,-1.525804,0.894131,1.646631,-1.141905,0.890330,2.905579
195,1.625000,-1.525780,0.894132,1.646705,-1.141931,0.890333,2.905564
196,1.633333,-1.525759,0.894127,1.646787,-1.141950,0.890334,2.905542
197,1.641667,-1.525738,0.894130,1.646869,-1.141971,0.890335,2.905518
198,1.650000,-1.525714,0.894131,1.646947,-1.141988,0.890339,2.905502
199,1.658333,-1.525688,0.894133,1.647030,-1.142006,0.890333,2.905479
200,1.666667,-1.525661,0.894132,1.647118,-1.142017,0.890325,2.905465
201,1.675000,-1.525634,0.894135,1.647200,-1.142018,0.890320,2.905448
202,1.683333,-1.525607,0.894135,1.647276,-1.142010,0.890318,2.905437
