Format Version,1.21,Take Name,AxelJohanAA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 02.26.15.316 PM,Total Frames in Take,25487,Total Exported Frames,25487,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:289,Unlabeled:289,Unlabeled:289,Unlabeled:291,Unlabeled:291,Unlabeled:291
,,"8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570123","8392B20CF49E3570123","8392B20CF49E3570123"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
73,0.608333,-1.525702,0.908127,1.639699,-1.117790,0.931647,2.879784
74,0.616667,-1.525788,0.908129,1.639718,-1.117314,0.930943,2.881641
75,0.625000,-1.525892,0.908136,1.639750,-1.116845,0.930192,2.883456
76,0.633333,-1.526012,0.908146,1.639790,-1.116372,0.929459,2.885284
77,0.641667,-1.526132,0.908152,1.639831,-1.115882,0.928697,2.887097
78,0.650000,-1.526263,0.908153,1.639887,-1.115366,0.927899,2.888899
79,0.658333,-1.526421,0.908150,1.639937,-1.114851,0.927071,2.890676
80,0.666667,-1.526614,0.908142,1.639963,-1.114357,0.926239,2.892438
81,0.675000,-1.526825,0.908127,1.639963,-1.113835,0.925402,2.894170
82,0.683333,-1.527044,0.908115,1.639951,-1.113315,0.924554,2.895900
83,0.691667,-1.527268,0.908105,1.639946,-1.112786,0.923708,2.897593
84,0.700000,-1.527489,0.908087,1.639963,-1.112266,0.922839,2.899226
85,0.708333,-1.527701,0.908053,1.640003,-1.111724,0.921991,2.900831
86,0.716667,-1.527905,0.908007,1.640057,-1.111196,0.921168,2.902365
87,0.725000,-1.528103,0.907945,1.640124,-1.110718,0.920342,2.903818
88,0.733333,-1.528292,0.907870,1.640195,-1.110264,0.919536,2.905161
89,0.741667,-1.528479,0.907777,1.640272,-1.109968,0.918749,2.906406
90,0.750000,-1.528655,0.907689,1.640356,-1.109731,0.917921,2.907564
91,0.758333,-1.528813,0.907600,1.640454,-1.109601,0.917086,2.908641
92,0.766667,-1.528969,0.907504,1.640554,-1.109567,0.916277,2.909650
93,0.775000,-1.529112,0.907407,1.640661,-1.109539,0.915431,2.910586
94,0.783333,-1.529254,0.907309,1.640751,-1.109543,0.914657,2.911493
95,0.791667,-1.529393,0.907220,1.640833,-1.109565,0.913906,2.912330
96,0.800000,-1.529530,0.907132,1.640892,-1.109588,0.913197,2.913127
97,0.808333,-1.529652,0.907052,1.640952,-1.109621,0.912541,2.913874
98,0.816667,-1.529765,0.906979,1.641014,-1.109660,0.911945,2.914566
99,0.825000,-1.529869,0.906894,1.641083,-1.109702,0.911412,2.915235
100,0.833333,-1.529965,0.906807,1.641145,-1.109722,0.910962,2.915849
